x,y,target
-2.27044,-5.37864,3
5.13002,7.21027,7
-0.31832,-2.66647,3
-4.55426,1.09355,1
4.54092,9.58963,0
-3.08619,-2.86963,3
1.50007,7.03545,4
-1.05861,1.91009,5
1.78094,0.56521,4
2.20820,-6.49989,0
-1.16210,8.17560,5
1.42907,8.46754,4
6.12027,-2.73629,0
-0.72142,-4.05542,3
-4.21430,-3.86508,5
-6.46730,0.34174,1
3.15538,-5.77870,0
-2.68689,2.98318,8
-2.62054,-8.13844,3
-1.20383,6.29819,7
4.63465,-5.63387,0
0.91878,1.67860,9
9.88254,1.77004,6
1.97520,-1.38288,6
-0.36262,3.28869,9
-5.92626,5.58425,5
3.44890,3.89941,4
-2.86515,-0.41500,6
0.33465,2.65182,9
-2.47752,-1.03551,3
-0.80955,-4.76227,5
-3.72644,9.06665,4
-10.33026,-0.01163,2
-2.70546,8.62568,4
-0.22516,-1.11685,8
-5.59921,4.57223,7
-2.51747,2.89587,7
-6.89624,-2.11279,5
0.33137,0.39763,8
10.25554,-2.28003,8
-7.39993,-2.13225,8
-2.50639,-4.91709,2
9.87836,4.02882,6
-0.48026,3.40871,9
-1.87559,-5.85675,3
-4.89559,1.06458,1
8.54042,-3.45483,0
-2.13212,7.69608,4
-6.77941,0.16020,1
1.21208,-3.43909,5
7.18884,5.32625,9
6.28584,-6.35239,0
0.78180,9.33098,6
-2.73981,-0.38019,2
5.80301,0.29618,1
-1.18107,2.76068,3
4.09694,-4.49212,0
2.60987,-4.11279,6
6.17946,-4.36262,0
6.79218,-3.94465,0
7.22976,5.93929,8
-6.59948,-6.53464,3
-7.18194,-2.82393,2
5.29008,-5.60037,0
0.94268,-2.34060,0
6.51417,-0.63700,6
6.34096,-8.37966,0
5.13954,-7.53337,0
7.10347,2.82809,4
0.75721,6.73041,7
6.74338,-1.14260,2
-3.36337,6.35573,7
-2.58549,0.99402,1
-0.27470,4.88421,9
0.08467,1.77155,9
-2.24149,-3.94147,3
1.68412,5.01194,9
0.37431,-8.13492,8
4.55349,2.31073,4
-3.25852,-1.33406,6
0.56034,-5.69120,6
-6.55603,0.36964,5
-0.76305,-4.94078,3
1.74857,8.11321,8
-4.92547,1.09784,1
-2.18603,-1.67421,8
-0.83004,5.01068,7
-6.51316,0.04165,1
-1.97656,-5.00719,3
1.86026,8.11982,7
5.31326,-0.50576,6
-4.89821,-4.92413,3
7.99417,0.37336,6
-3.63045,-4.35828,3
7.55100,5.69016,6
-2.79330,-6.01993,3
-3.82916,3.00972,2
-1.93944,-1.09303,3
1.68835,-1.10092,2
-3.26142,-3.78890,2
6.29273,7.15986,7
2.77278,3.06441,9
-6.44474,-8.14921,2
-0.90510,-9.99140,3
-8.04881,-5.06564,2
-2.58789,6.34646,7
-1.04891,-4.42651,5
0.07198,1.12505,5
-8.84149,2.55420,8
4.67564,1.67817,8
-7.88817,-2.65662,2
8.39762,-7.36198,0
-6.35336,-0.95696,1
4.72773,7.26617,4
3.97229,0.55092,0
-5.38570,-5.97577,6
-1.10284,-8.80970,3
1.12519,3.42829,7
-5.09468,-0.45605,1
-1.95735,0.74788,1
-5.87909,0.73955,1
6.60474,4.67788,4
0.38693,7.24120,7
1.97903,-8.80044,0
-6.03742,-6.03811,2
0.40342,6.09151,9
-6.97937,-6.35920,2
6.24464,-6.86164,0
3.15403,-2.68487,5
8.03996,-1.17322,6
4.93656,-4.46672,0
-3.30064,-5.42727,8
5.45755,5.11329,9
7.48175,-1.74826,6
-5.13668,-3.08843,2
4.53532,-9.28181,0
6.99254,-3.13971,0
0.11275,7.52614,7
9.34748,-0.68029,2
4.17747,-6.75789,0
8.03319,4.63492,4
-2.24083,-6.58858,2
6.99523,-3.40812,0
2.48623,3.47312,9
-4.75401,1.30632,1
6.51645,0.00065,6
0.41333,2.92628,9
-1.21764,-3.99406,3
2.11253,-8.92120,0
3.63186,-11.26703,0
-5.52234,-3.83713,2
4.56267,-10.49151,0
3.45567,1.31484,6
-3.69396,-1.09944,8
6.83242,8.28019,4
4.68620,-5.22765,0
-1.23284,7.76518,7
-5.02301,3.30338,2
-1.46882,0.07569,1
-1.23786,6.03358,9
0.79400,-7.99072,5
3.46839,-4.98645,2
-6.16679,-3.67885,4
-5.54558,2.40357,8
3.41845,-4.65495,5
-5.72256,-7.00675,2
3.67031,2.62473,9
-2.50144,7.13652,7
-0.92878,7.71292,9
-8.42259,3.28355,2
0.80786,1.79215,9
2.16249,4.10861,7
6.88308,3.52610,4
3.38927,2.54116,9
-4.34339,-7.82358,3
7.58240,-3.53276,2
-6.35183,2.21884,7
-0.27151,-3.24589,3
4.58988,-0.47134,6
-1.71191,-8.34698,3
5.51865,-2.76697,6
0.18844,-7.01712,8
6.04600,-4.24355,8
5.54595,-4.11720,3
-3.19686,4.97269,7
2.59404,-9.11788,0
-0.66496,6.90008,9
-6.62231,-6.07266,2
5.34545,6.31002,7
-1.90078,5.48318,9
9.68202,-5.22636,0
-3.90427,3.57679,5
5.27376,3.82865,4
1.05168,-6.84590,5
-7.36259,-2.59246,8
3.06379,5.53699,4
-1.70647,-6.92227,3
-7.99170,-4.33698,3
-2.52567,0.78926,1
-0.98658,6.51630,7
-4.42250,7.16363,8
2.98574,6.52590,9
-1.65265,5.22037,7
0.19307,-0.51463,6
-5.74703,-8.21670,2
-5.25918,-0.09939,1
0.54203,7.49016,7
8.30598,-4.05494,0
0.27294,-4.33246,5
-0.82182,-0.75358,6
1.60724,-6.41025,5
-5.16276,-3.03686,2
2.35720,7.12786,9
3.32736,-8.15496,5
-2.64649,3.94398,4
7.16394,0.56790,6
3.23275,-7.90450,2
4.95924,-6.13763,2
-7.13462,-3.58010,2
-1.33555,5.79056,9
4.66933,-9.60635,0
7.10570,6.79536,7
-4.68558,5.17579,7
-3.90865,-2.22324,2
8.16632,0.29810,2
0.75582,-2.91690,6
-3.92351,-6.61114,3
8.37810,4.63041,4
-7.13985,-4.30532,2
5.08655,-6.16991,0
-4.80706,2.31966,5
-2.05071,6.20129,9
1.51625,-7.12852,6
-4.56162,-5.52748,2
-1.65215,0.55266,1
0.14929,3.99148,9
4.73032,-6.62716,0
5.67383,-0.46127,6
8.78836,0.92330,0
-1.51040,2.38391,4
0.38118,-3.89373,8
5.54117,4.90760,4
-2.77495,-7.38964,3
-6.32238,1.13369,1
-5.68179,0.00866,5
6.24738,3.46832,4
6.02797,2.58659,2
-2.88011,6.67553,9
2.60369,-6.44089,5
2.12337,6.89265,7
-5.98995,-4.40303,3
-2.22090,0.58394,1
0.08556,-2.79812,5
1.87742,1.44960,4
-4.85763,2.86232,5
-3.95268,-8.16774,3
-2.13980,5.09884,7
-3.09130,-4.71613,3
-7.26613,0.23073,8
7.23966,-0.73117,6
-8.51766,2.20787,2
-4.35145,5.37911,4
7.92905,-1.16210,6
-2.83071,-0.61920,1
-4.82363,-0.43529,1
0.21708,5.74773,4
6.40940,-7.92285,0
5.03050,-5.72289,0
0.48062,-8.88430,5
-5.89510,4.92818,8
4.13330,-0.43264,6
5.74471,2.97533,7
0.20250,8.35864,4
-8.09926,-4.17617,2
-4.78990,-5.04020,8
7.27217,-5.93075,0
-2.37447,-6.38856,2
-0.32120,-8.33742,5
-2.27632,6.50262,4
-6.77347,5.90210,8
-7.41367,-2.66313,3
5.46973,-5.25652,0
0.65536,0.99509,6
6.10666,5.71787,4
-1.76657,-4.58895,8
-0.19532,-3.19109,6
-1.25516,3.24699,4
-2.49083,0.86606,1
-3.97197,-4.39648,8
-4.45469,1.06415,1
2.14850,6.30069,5
5.32835,2.13550,4
-0.39477,2.08716,9
3.47184,7.20656,4
-2.07431,-7.71827,3
-6.85705,-2.95659,2
7.19881,-4.97627,0
0.41773,-5.08079,5
5.29122,-6.02995,0
7.09897,3.01374,7
2.13884,4.16101,9
-7.34982,3.23745,2
0.38703,2.18088,9
2.51269,-2.08814,8
1.01677,2.92858,9
5.99943,-1.51026,6
-9.57676,4.75296,5
-5.58991,-7.36092,2
2.14677,4.20738,4
6.58791,4.20666,4
5.20525,-0.99652,6
1.66599,4.38017,4
-5.32867,-0.94276,8
3.56297,6.87690,4
-4.98502,1.34934,1
6.31211,5.69768,7
2.06572,-6.04739,5
-7.37815,2.34366,8
-2.82182,3.30509,9
0.85161,-6.07185,5
7.58120,2.75577,9
0.76703,2.67392,3
-0.36605,8.11412,2
-0.66181,-2.10919,5
-2.70457,-1.93686,8
-4.16975,7.88835,2
2.13141,-1.93683,2
4.46481,6.14680,7
8.27893,-1.33614,2
-7.02978,1.97248,8
-2.57799,3.21830,4
-4.64929,1.51345,1
2.81176,1.35635,9
-2.31675,-2.58282,3
5.62497,0.71276,6
7.96806,-5.00822,0
-8.35542,-3.94785,2
-2.83590,-1.78584,2
0.12425,8.43923,9
-3.72100,-0.41262,1
9.67899,-1.34212,2
-3.77098,3.85886,7
-6.67959,-5.67715,2
-5.60279,-0.81609,1
-2.54511,-2.66066,3
4.43997,2.82022,4
0.01930,7.21983,9
-5.26638,-0.19317,1
-4.41212,-4.84270,8
4.88997,-7.51315,0
9.51875,-1.64319,2
5.52941,-5.62015,2
-2.05247,-4.82618,3
7.44439,5.94187,4
-5.26660,0.61607,1
-1.95670,-7.48209,3
-1.64284,2.49026,7
3.61974,7.42907,4
-7.44360,0.70302,1
8.68430,4.39111,4
-3.15651,1.11058,1
1.95847,-3.75672,5
-1.03562,-10.08799,9
11.20592,-2.10624,6
-1.91745,3.95092,9
4.09848,-5.18536,0
1.35189,-3.92673,5
-3.72086,5.14376,7
6.06176,3.44439,6
-8.50782,3.71647,8
-6.61238,-3.04596,2
10.58782,-5.22523,0
1.52975,6.28113,7
-4.59684,-5.40640,3
1.08004,-7.35233,5
-6.29507,-3.83046,8
6.75978,-6.47011,2
-5.99995,2.57682,8
-7.82572,-5.31753,2
-0.86651,-0.32245,4
-5.30716,3.45180,8
1.76933,0.75287,5
-3.57228,-3.68182,8
1.33398,9.16653,9
0.12917,7.40438,7
-5.50576,0.88143,1
-5.96710,-4.69784,2
9.37991,3.49233,4
2.36197,-6.46674,5
8.58060,1.47495,5
-3.10874,0.30751,1
-6.47977,4.93494,8
-1.92275,0.45418,1
0.46105,6.72045,4
2.39987,9.95398,4
3.32734,-1.26656,6
0.36410,-8.88126,5
-8.05997,4.26395,8
5.96373,6.65497,9
-6.47653,-5.61861,2
-3.63063,-8.38228,3
3.37789,-7.27934,0
-3.98425,2.71057,5
-5.19207,0.17085,1
2.59450,3.55663,4
6.05835,-4.96761,0
-7.18936,0.12810,5
-4.15558,-0.02360,1
0.49929,9.47446,2
6.39077,5.65508,9
-2.63469,5.94180,2
6.80805,0.61564,4
-4.54582,-2.71636,1
8.23167,-0.94849,6
-0.73862,-1.63209,8
5.83305,-3.08043,0
9.39112,3.62437,4
3.67272,5.04267,9
8.73860,-5.46968,0
6.31542,0.87097,0
0.19051,-9.06543,5
0.90708,3.17052,9
8.53242,-2.73728,2
-3.07601,-4.48951,3
-1.24273,3.17291,5
0.29975,6.58758,9
2.22818,1.92834,4
1.16368,3.51601,4
-0.62241,-4.07349,3
3.25506,7.03373,9
-5.09338,3.54467,2
-5.27133,-7.35995,3
-0.64120,-7.45774,5
1.26911,-4.04377,6
-6.70645,1.42525,5
0.16914,-0.81887,2
0.47976,8.08990,7
-7.20621,-7.03330,2
1.25957,8.77864,4
-6.66803,5.67214,2
5.59653,3.04636,4
-2.31384,1.02643,7
-7.61598,-5.64018,2
-5.83948,3.89602,5
-3.82096,-2.63494,3
-3.99857,5.91656,7
7.19079,-3.34663,6
-4.96770,1.65696,1
5.44317,-8.79311,0
6.57529,5.30003,7
-1.17557,5.82582,5
-2.32480,8.78748,4
-3.79985,3.82707,5
-3.97710,0.04789,1
7.12532,-0.14013,6
-2.28749,5.76535,9
-0.36446,7.64954,7
-5.62706,1.17165,1
6.53138,-3.93424,6
-4.46218,-7.76504,3
-0.74223,-5.13900,3
-5.45992,0.16701,1
-3.67863,-2.35035,2
-6.04809,-3.11909,2
3.33715,-10.55897,0
-0.37979,-4.85006,5
3.23230,-4.74757,0
8.38855,-3.88019,6
0.88879,-5.64659,8
-1.42869,-7.30164,3
3.72921,0.05350,6
-4.72333,-0.98025,7
-3.99191,4.50200,7
-2.49078,-3.47436,3
1.02217,-6.66471,8
-5.53338,0.00073,1
-1.48689,9.28707,7
-3.78336,4.20790,9
4.05215,-2.30077,3
2.53925,3.60802,9
5.14745,1.72467,2
-1.51233,-1.76886,8
-0.98606,-8.79265,3
-3.93281,3.67812,7
5.37232,2.37674,4
-5.48809,-5.53837,1
5.37549,-4.54556,2
-3.23534,-7.26415,3
0.03408,-5.52420,6
-0.55701,0.87539,5
6.27104,-7.43829,0
-8.27089,0.22092,1
0.07648,-7.25266,8
7.73354,2.09080,6
-0.56491,6.96753,9
-5.58808,-4.05193,2
-6.57710,-0.28561,1
5.11200,-3.92188,6
7.44898,-8.45709,0
1.15377,-8.74176,2
-2.36220,-7.50836,8
7.12770,-6.76855,0
-0.00232,9.58611,8
-7.84870,2.11759,8
4.46962,-0.98385,9
-5.32537,0.18962,1
-6.08319,7.32338,2
-5.13890,5.70571,2
-7.60919,-0.57679,1
2.18817,2.73001,4
-0.07874,-6.45298,8
-2.57205,1.09716,1
-1.13165,7.95302,4
-3.74835,7.62050,4
0.65520,-1.05049,5
-3.23890,0.47142,1
3.47322,9.51610,8
6.72651,3.54378,7
2.46116,9.52301,7
-0.53319,2.18327,9
-1.74734,7.36775,7
8.22874,-2.36132,0
0.68132,-0.66048,6
-0.24473,3.20756,9
2.10532,5.57434,4
-5.77196,2.14892,5
2.75579,0.53805,6
-7.16390,-2.00398,2
3.51999,-4.08322,5
2.19776,8.77906,7
4.93970,2.40375,4
-0.97920,4.38328,7
10.05895,0.64056,2
-1.13848,-9.33648,3
8.94159,-7.06731,0
-6.39651,2.44667,8
6.24143,5.59085,4
-4.23217,7.47529,8
5.18236,-3.26848,0
1.90692,-3.40759,0
2.55082,1.17160,9
-1.97342,6.99832,7
9.48743,3.90502,7
-0.79008,7.33057,9
9.44632,-4.65826,8
-5.94522,-2.93879,2
-4.68265,0.29278,1
-3.98900,2.46224,6
4.97030,-5.35332,5
-0.96588,1.82686,5
-5.86636,-0.79239,1
-2.28779,0.50754,1
-2.40476,3.56999,9
-4.50292,3.95542,7
-3.67469,5.30579,7
-3.07148,7.45301,8
3.99915,0.81753,6
4.44482,3.02406,4
0.56491,8.33135,7
-0.50542,-1.98808,5
-2.84124,-4.08103,3
-8.09833,0.31555,1
-4.25926,-8.32138,6
2.54502,2.56591,4
0.86162,-6.43374,5
-1.31453,5.52874,7
-2.94624,7.43750,4
-5.21293,0.56909,1
-5.74597,-2.76822,8
-2.22143,-1.38345,3
0.26621,-6.21267,5
-3.52316,0.98153,1
-2.37829,5.00052,7
-5.27824,1.32195,1
-5.31470,2.21189,1
-6.80643,-1.43850,8
10.12779,2.34468,6
10.48253,2.46588,4
-2.30147,-9.32746,3
2.36192,5.25458,8
-1.54661,-8.37926,3
-4.03921,0.21089,1
-6.70903,-1.92699,2
-3.19293,3.61833,8
0.80956,3.52281,9
6.16336,-1.75713,0
-0.74755,2.63812,9
-6.96242,2.95699,1
2.91189,-0.51858,2
-2.60023,-2.83748,3
-2.96721,-8.14400,3
8.15126,-5.26735,0
-4.47670,-5.54389,3
2.74385,-7.44064,0
8.81795,-2.76015,2
7.06386,-3.82581,0
-5.69247,-3.12037,3
-5.51083,-6.97252,3
-6.98947,3.96162,8
-3.23369,-7.04273,3
1.80444,-4.48879,5
0.54297,7.79172,7
2.84977,-3.38759,0
3.78227,-2.32971,5
-0.69077,5.60546,9
2.76937,-3.56595,0
2.49111,-7.82586,5
0.41562,1.95831,9
-6.20615,-1.01574,1
-1.11106,-1.87753,5
-1.54225,0.41954,1
-7.27505,-0.14436,1
9.31728,2.42148,2
3.12762,-2.13632,6
3.01801,1.33238,5
3.13632,7.51532,5
3.45459,3.01534,4
0.53951,-7.71554,5
-5.80575,1.35156,1
8.90895,4.34075,6
5.16470,-3.99350,0
-6.78993,-5.43237,2
0.40780,-9.67453,2
-3.38935,-1.69118,8
5.68686,-4.07615,0
0.67181,6.94048,7
-3.22929,1.34742,1
3.48777,-4.88820,0
-4.83098,-0.92871,8
-5.83644,4.99492,5
5.52407,-4.30269,6
-5.23056,-4.26472,3
6.82247,-3.71739,2
-0.84616,7.34676,9
4.72055,6.11596,4
0.37543,-9.14907,3
6.23649,-0.30002,6
3.92515,-5.09076,0
-4.53372,-1.85501,3
5.08793,2.11198,4
-1.93872,0.83892,1
3.71522,-2.67026,5
4.34147,5.74702,9
-5.47231,3.30041,3
6.59483,-5.34406,0
-7.22018,3.10915,5
4.14473,-5.54573,0
4.97835,-0.44969,6
-4.10910,-3.37587,2
1.33432,4.38842,7
3.69580,-1.65905,6
2.54273,0.63849,6
3.51123,0.38931,6
-6.20274,4.62663,9
-5.18724,3.09542,6
-2.77071,4.94338,7
-8.54465,1.79141,8
-7.09668,-6.27440,2
4.97589,-8.02762,0
4.29890,-0.93555,6
3.71699,-9.19086,0
3.70580,0.44486,8
1.84846,-5.57460,9
-5.53067,5.99000,5
-3.07398,-4.13277,3
3.33916,-1.96109,6
0.92893,1.74176,7
-0.57363,8.58128,4
-8.69739,4.69036,3
1.16347,6.09373,9
1.80082,2.16545,7
0.06485,7.69068,2
-6.25670,-8.51661,0
0.98139,2.22389,4
-6.18215,2.59998,7
-7.72862,3.40315,2
-6.65692,-2.39727,2
-1.17002,-2.87957,8
8.60290,-0.26681,2
2.17142,6.46149,7
3.18257,-9.46425,0
4.43277,4.80711,4
5.87821,-5.65041,0
0.70030,-2.45772,5
-0.94433,-5.23236,2
-7.80421,2.57300,8
-3.58229,7.19834,7
0.43783,5.55276,7
6.81907,4.29499,9
-6.29922,1.03222,1
2.63863,1.59521,4
5.87459,-6.39792,0
-5.66336,0.79428,1
-4.66352,1.10618,1
-4.36900,-5.17770,2
-4.94917,-4.64241,3
3.43134,-2.75939,6
-6.50792,-3.74642,2
7.13862,-7.69413,0
6.63104,0.17392,6
10.26153,-2.69893,6
-3.36982,0.96284,1
2.78147,5.73175,9
4.07064,3.49799,4
-3.60642,-3.18684,5
7.82886,-3.08853,2
-3.58474,7.01766,7
1.68105,5.41238,7
-0.98743,1.16031,8
1.52294,7.61064,9
5.13864,-5.05822,5
-5.28069,6.37559,8
-2.62409,-4.48096,3
-8.11949,-1.15880,8
2.26701,5.50321,5
7.85272,-1.71975,6
-6.80534,-5.51610,2
7.44109,-4.81929,0
5.50732,4.44484,9
6.61439,3.98481,7
-0.89025,-0.08971,1
-0.12972,-2.04948,8
7.63442,1.46589,2
5.66292,-0.85759,6
-2.27171,3.30069,9
-9.98305,-2.70842,8
5.15645,6.35007,4
1.80232,8.86101,9
2.62083,6.27559,4
-3.69300,0.94580,1
-2.83257,-5.43888,3
-1.04406,2.21196,8
2.17016,3.56270,4
6.68032,-6.12640,0
1.75467,9.53796,7
-3.25437,6.61453,7
-9.15956,-0.29389,3
-1.49119,6.82738,7
2.56109,-0.84884,6
5.48259,-0.15288,6
-3.68163,-2.03074,8
-7.42556,4.21007,8
-1.33629,-2.33237,2
3.82910,7.59638,7
3.48592,-6.73016,0
4.93500,4.34998,4
7.80686,0.82515,3
-7.61648,-1.51308,7
-2.36215,6.78440,7
5.69417,-4.70904,0
0.27565,-8.12835,8
6.08673,5.45791,4
9.90319,-0.02351,7
6.17938,5.40504,4
5.40686,-4.82924,0
7.09427,-4.86021,6
-0.67190,2.78095,9
-7.80456,1.38218,8
0.24226,0.14219,6
2.29180,-4.26043,0
-9.05454,2.11568,1
9.20374,0.51313,6
-1.77385,5.12209,4
1.25911,-9.02668,5
-9.04436,-1.31775,2
4.87401,8.02131,7
-7.76515,-7.79044,3
7.22851,-2.12353,6
-7.87631,1.61865,2
-7.89645,-2.68274,2
2.02408,1.79504,9
-4.40360,-9.13146,2
-1.88666,6.49635,7
2.59726,3.12170,4
-0.64015,-0.19688,8
-5.25071,-6.49027,7
6.71950,5.95592,2
4.57952,5.61684,9
-0.92953,-9.06453,5
-5.74996,5.75493,3
5.63472,4.05188,4
-3.74495,7.24331,8
4.89994,-8.31034,0
1.73522,7.63911,4
5.82858,5.59582,4
9.91458,2.82787,6
2.91170,-3.18875,5
5.42380,-3.29596,6
-7.85757,-0.47976,1
-0.05190,10.01661,2
6.06008,7.06196,2
-3.47441,-8.04702,8
4.81068,8.58357,4
5.24103,0.97810,5
-0.11866,6.45940,7
-0.34353,-0.99016,8
3.52341,-8.62403,0
1.10512,-8.05743,6
3.07583,-0.86880,8
2.28855,5.48665,9
-6.86468,-0.44846,1
2.81151,8.80630,7
5.84919,4.00456,7
8.59888,2.87758,2
9.15632,-1.25935,6
-3.42890,-3.23496,3
3.84342,6.78720,9
0.12193,4.61260,9
-3.22463,0.44795,1
-2.73146,-6.59273,0
-1.28543,1.99377,4
-5.70483,-4.42495,2
-6.21996,3.02099,5
3.57560,2.62957,4
4.72343,4.81177,4
3.01069,1.98529,9
0.81857,-3.05005,2
8.93401,1.87830,6
-2.17323,4.27457,7
-5.91968,7.51823,2
-9.85869,2.50722,8
-2.97574,-7.12215,3
-0.54118,-5.20430,3
-1.27404,-7.40715,2
-2.64147,5.57723,7
8.94371,-5.93545,0
-0.63862,4.31773,4
-3.11017,2.96064,7
3.07745,-1.59096,0
-1.58366,7.06785,7
-2.19189,7.53863,7
3.87107,-6.99084,8
-2.49841,-0.54090,1
5.20721,6.89568,7
-7.37895,0.40518,3
0.45346,8.56018,7
-8.52786,-0.58285,8
4.19198,-5.28513,0
-4.25207,1.44723,1
5.81038,-8.98389,0
-7.97134,-2.29158,2
2.63898,4.69356,9
1.03231,9.19849,7
6.18901,-0.02887,6
9.97046,0.51562,2
9.07143,-4.12052,2
1.88953,-0.18187,6
1.33850,6.17256,9
4.50021,-6.45327,0
-4.08986,-1.05051,6
-8.13199,2.14769,8
-1.39332,-1.17089,8
-2.26334,2.58672,9
7.02840,7.59251,6
-3.15062,-5.55303,3
0.40469,-8.80975,5
3.24314,-7.98152,0
-4.07022,6.26989,2
-7.16119,-2.91047,2
-8.35360,3.62609,5
0.27268,6.83503,9
-7.41509,0.32049,6
1.73732,1.86278,4
-2.88775,0.57464,1
-6.29146,-1.51199,5
-3.77359,0.73141,1
-3.43603,3.53479,7
1.33779,1.12010,4
7.33069,1.57681,8
2.33647,2.87991,9
-6.86888,3.11756,5
1.09798,6.81305,7
4.09790,5.15221,4
1.13429,6.97453,7
3.74287,7.60814,2
-6.08416,-2.14891,2
-5.75026,-0.11104,1
1.95918,3.17333,4
0.30695,-8.78250,8
4.25721,-4.46084,8
5.64422,-2.31858,6
-5.76667,-5.85523,2
-5.28924,-2.37624,2
-4.63536,4.14064,2
4.91906,0.91850,6
0.32798,7.66004,7
-7.12034,3.76481,8
-2.54430,0.02475,1
-7.05403,-5.60790,8
-1.90891,-0.29831,8
-4.04277,0.02284,1
1.36644,1.54502,9
3.58835,-2.49056,0
-0.33908,1.81105,7
2.19153,8.94328,9
6.32559,0.50914,6
5.21483,-1.37837,6
6.36471,2.08115,8
8.27443,-0.35194,2
-2.60720,-3.03088,3
4.35753,-1.71578,5
2.97794,3.55106,4
0.81067,-3.93661,5
-2.79853,5.68748,4
-3.24520,-0.11000,1
-1.81070,-5.36036,3
0.36499,6.81613,7
-4.85015,0.95834,1
0.69724,0.18721,5
4.45712,-4.49656,0
0.74197,-6.48866,0
-0.93905,4.95746,8
1.93787,7.65770,5
-3.92950,5.46093,3
0.44229,9.05122,7
5.97986,-2.53860,6
-2.96501,-3.41241,8
-0.43292,-6.09886,2
-0.56025,-7.87571,8
-0.43928,3.66886,4
-0.56236,-7.10781,2
-1.23423,-5.76792,3
8.85275,-2.04811,6
0.82766,6.82004,2
-7.94492,2.92486,8
-6.35925,-5.05772,7
-7.18365,-6.75630,2
-0.63516,4.78165,4
-4.55697,4.01975,7
-3.42925,-7.62849,3
4.05006,4.45236,4
-0.89056,4.10293,4
-5.31738,2.10217,5
-2.72810,6.55982,4
-0.03529,-3.61706,8
-2.59972,-6.29453,3
-5.70186,-1.58730,1
1.42213,-1.46495,5
-5.47603,-1.02826,1
3.72732,-7.36556,0
9.14174,-3.15221,2
