x,y,target
13.80684,39.73045,4
-59.72560,-54.64871,1
-26.93641,33.88757,4
44.81154,-8.56184,5
32.09618,38.46609,0
-24.39284,33.72619,4
66.11894,-35.61641,7
9.23370,-61.94302,9
-38.17749,0.81723,3
53.82668,-36.45483,7
8.91601,62.00484,2
-42.83797,-7.05115,3
26.69341,-50.63787,9
-9.24193,2.23292,0
12.32213,-61.49891,9
6.52832,63.52985,4
37.79531,-51.39384,7
-0.69635,51.05684,4
25.52520,55.95966,2
-72.22830,16.67194,0
39.78933,-15.43315,5
11.08201,59.87907,2
-40.26482,-38.41491,1
30.07477,60.06606,2
-17.07536,28.67222,1
-23.24776,14.76895,3
-73.11852,26.51148,0
9.67765,-57.32396,9
-59.97064,-41.78065,1
-58.25840,22.56157,0
12.10496,-58.98726,9
-40.45349,35.63885,3
-52.70607,41.76846,6
67.98106,-17.91545,7
-4.48304,-55.23208,9
28.04374,-54.67278,9
-13.92690,53.13710,4
-6.63043,59.19355,4
69.38026,-14.90748,7
-65.46291,-8.14668,1
9.70526,10.59753,2
-36.71053,-10.76047,1
23.90016,56.68797,6
-26.04564,-18.73928,3
17.18451,44.83091,2
66.06534,19.89402,8
-31.84772,23.15546,3
-0.43254,-3.95248,6
-65.55751,-45.19209,1
-61.33966,-53.32234,1
-14.42393,10.27049,0
-0.99948,27.66168,2
5.11772,-51.16935,9
3.60697,18.19839,2
6.22718,65.60600,4
-16.08128,5.02671,0
68.06731,-23.12831,7
9.36198,-60.17073,9
18.19809,-1.21621,8
-0.96592,52.08219,4
-42.31301,-37.76356,1
39.61773,17.48473,8
-15.75163,32.74063,4
-63.65661,-50.60236,1
-37.54618,-8.95342,3
-56.56025,-10.45743,1
7.96533,9.95678,6
67.32873,-18.16867,7
-20.24560,59.55897,2
56.60233,18.20339,8
20.16390,-38.28947,5
-2.35291,7.72863,2
-57.05970,14.40117,0
57.38968,-43.57393,7
70.35645,-25.41203,7
-20.22068,4.62746,6
0.63759,56.92908,2
56.67781,-20.96251,7
-66.40594,12.48827,0
51.79762,-25.80663,7
63.93998,25.40122,8
1.43633,-56.36727,9
31.15882,59.82364,2
1.66040,-56.10396,9
-47.95055,15.17554,0
27.06773,-35.18138,5
-52.64021,-35.95780,1
-13.04119,28.24205,4
20.40577,69.66739,4
16.86516,-35.41817,5
22.14046,27.97015,6
-9.58664,-54.59069,9
0.00277,12.45229,2
-11.19363,72.41595,6
63.18730,28.12588,8
-1.16534,21.51447,6
-18.61526,58.29274,4
15.81306,36.35141,2
17.69634,52.60474,2
16.03877,-57.20205,9
63.53056,-15.44000,7
-30.26956,16.98870,6
47.80884,-20.33434,5
17.59563,-39.03147,5
-11.44336,62.54236,2
27.01019,2.91563,8
37.31284,-17.89431,5
11.39264,66.83735,2
-41.95390,-11.55003,3
-58.53275,23.03395,0
3.95982,26.17619,4
60.42207,15.87943,8
-56.65269,29.50044,0
-15.98824,7.93102,0
3.54869,20.45031,6
-34.02480,11.78307,3
41.71729,45.22905,8
32.14295,-57.30345,9
-53.05638,5.61287,6
-66.63206,-42.06791,1
-7.34234,11.46271,3
-65.21181,18.07612,0
-11.54698,75.52535,2
-39.78920,-18.74573,3
-65.23363,33.39820,0
60.65348,15.68950,8
-37.56994,15.83332,3
69.28001,-16.87392,7
-10.14181,53.65157,4
-67.34386,24.38235,0
-51.67465,-48.55585,1
14.61341,37.87809,6
-35.70476,11.37177,3
-17.49246,4.22843,0
0.42202,55.30570,6
-54.58591,34.00839,6
62.32697,-11.83832,7
13.14356,-34.37036,5
-34.75651,12.01007,4
41.88437,-59.45841,5
-6.57331,-48.16310,9
42.64179,-13.37154,5
-5.35334,-6.65558,6
42.34748,-23.31911,5
20.04082,-37.69570,5
-43.87892,-34.38443,1
-2.69478,-52.51033,9
52.49651,17.15913,8
19.34251,-6.29564,8
-25.51228,-17.64889,3
-32.43466,24.92818,3
-7.61102,50.46914,6
52.08712,33.72707,8
-71.83117,28.95284,0
-73.33955,25.61343,0
-14.36018,70.38083,2
1.63292,-59.59169,9
73.70624,-16.81278,7
25.81619,-56.92843,7
-69.78941,-34.26821,1
-11.88417,-8.07609,3
5.78696,-0.06207,6
1.21277,16.95176,4
9.78628,52.02729,2
-21.36223,50.94402,4
42.94745,-57.12088,9
-59.07610,-43.92316,1
3.81736,10.45329,6
27.52582,52.70743,4
1.02526,-4.46633,8
-3.59165,42.87694,2
-67.59106,12.93665,6
37.25782,-23.60328,5
-7.73494,43.48333,4
-18.72508,58.98881,6
64.50557,-42.01061,7
65.14404,-14.16798,7
67.92682,-38.61765,7
-25.70283,-11.79819,3
-42.15706,-11.48714,3
42.49041,-57.16135,7
-32.24935,37.94767,0
69.32590,-14.74932,7
-50.47989,-42.92761,1
-30.51390,-7.30728,3
55.82968,-44.47032,7
31.90787,48.64999,2
8.38035,16.14734,2
-28.11922,-20.78367,3
-3.95155,50.00182,4
-52.31819,16.19878,0
-20.05564,-11.33417,3
-63.54430,-49.14898,1
-13.68567,4.14817,6
-53.50018,-46.99783,1
-13.54410,-56.27632,9
-2.24309,48.83245,4
-7.61793,-65.91570,9
-14.54356,-55.74614,9
-51.25204,-39.94407,1
55.88839,-34.17822,7
41.00975,46.93896,8
-33.26021,32.98568,3
-20.63634,3.37989,6
-64.22557,14.43657,0
5.95284,26.66530,2
-0.32292,74.22137,4
30.67466,-2.52880,8
-17.16847,47.89287,0
-41.73267,-41.49165,1
17.59142,61.16794,2
-6.85282,66.86551,2
-0.64930,32.36167,4
18.51469,55.48539,4
58.35732,-28.79649,7
-38.69537,-15.07252,3
-1.04176,53.97125,2
33.16693,55.79882,2
31.76350,-35.16255,5
-22.80475,-3.86191,0
52.81059,-16.14021,7
16.43290,-52.85597,9
-20.61677,56.40799,4
-19.28115,10.83679,0
2.73397,-57.75688,9
-37.49623,0.20009,3
3.99649,-65.54929,9
-24.26043,22.36690,4
-16.12153,47.38694,2
8.43683,-39.62661,5
-53.57194,40.95376,0
23.58024,33.78495,2
-33.29825,-16.62189,3
7.33533,-30.15829,5
25.07583,6.16793,8
-66.70270,-35.47526,1
17.05802,26.14551,6
6.64519,16.22025,2
17.20063,34.98843,6
12.89766,42.16320,6
-14.23460,42.48612,4
21.03542,-64.00923,9
2.73370,-22.90609,5
8.56596,15.21222,2
-56.22315,19.75663,0
-9.39380,56.42388,4
-1.21249,20.85203,6
-61.24923,-50.64764,1
-3.11766,41.75006,2
-61.33667,26.11164,0
23.77238,-51.85381,9
58.23386,-43.21398,7
-60.69610,17.15032,0
-30.78703,7.57680,4
-12.05453,53.30397,4
-17.35091,-5.02769,6
-54.57879,3.47945,6
0.90211,19.54982,2
-42.39425,-34.06098,1
-54.07197,7.79878,0
4.69154,55.31019,6
60.02980,-34.45920,7
21.70677,33.22704,2
-7.18098,-52.21948,9
-31.50731,16.64685,4
30.03904,58.66012,2
-59.25750,-53.55386,1
26.67344,-44.64984,5
-4.50165,73.68113,4
47.59840,-13.32847,5
-27.54810,33.82365,3
37.23896,18.26061,8
5.76136,-25.44130,5
29.54231,4.90505,8
3.20995,34.41930,4
-1.02720,63.11863,4
42.20277,9.87273,8
21.21476,-57.55957,9
26.45858,8.37210,8
4.59394,3.61658,6
3.57427,18.37513,2
15.39381,60.81164,4
-12.54407,42.81710,4
0.57250,-0.98931,2
-29.50817,36.58064,4
-34.52651,-36.42315,1
19.63904,50.25981,6
-61.74328,-29.37628,1
-37.88363,1.02670,3
-62.89857,24.19201,0
42.93823,-46.60307,9
29.77934,-0.39888,8
27.33044,14.72653,8
-29.30947,36.31761,6
1.57852,-35.95931,5
-34.41088,22.15360,3
-67.24162,-27.17746,1
37.04430,-53.40106,9
46.42306,-25.13248,5
-40.55418,-8.21120,3
-41.00036,-8.76755,3
-16.30236,13.10727,0
-56.85997,-43.53844,1
-12.81276,72.50848,0
7.97931,32.39125,2
29.18934,-54.59738,9
15.00934,58.87115,2
-53.38965,23.56513,0
3.14024,48.39323,6
-27.18600,-1.68984,3
29.68532,53.59476,4
-5.65903,65.44898,2
-16.36142,7.43170,0
-64.15829,26.21291,0
-30.97068,7.38654,3
-38.24870,-14.78581,3
16.72600,4.70176,8
8.84346,60.89048,2
34.75148,10.13334,8
-12.13344,-49.06504,9
-20.71065,59.68179,4
-53.84515,25.28972,0
37.39451,-47.72127,7
-7.61906,3.67215,6
-10.05039,40.53187,4
-31.10102,15.98999,4
11.13369,-43.64785,9
-0.18568,-0.71182,2
-11.91119,-50.56281,9
49.51070,-50.17990,5
22.76764,-58.81172,9
-40.98091,2.80303,3
33.11428,-38.74902,7
11.70500,-24.00745,5
22.60132,-63.56375,7
57.74014,19.82585,8
-52.76824,-36.27977,1
-56.37125,17.81893,0
-63.39909,34.05013,0
34.53357,35.01587,3
2.94600,39.46330,4
34.03999,5.94326,8
-19.87231,-46.80278,9
66.49951,-41.89620,7
-20.83997,-51.88478,9
-67.23318,-33.52085,1
14.77023,71.88161,2
45.34085,-50.04790,7
-52.05502,-4.33626,0
19.79367,32.42567,2
-61.49762,28.84955,0
41.55847,-61.33344,5
29.23811,-58.74548,7
-60.38182,-49.94850,1
28.51590,2.17142,8
2.56694,25.51269,2
-5.75259,68.58089,2
14.34130,13.02297,2
34.03300,51.47761,2
6.38242,61.17066,4
-1.61527,33.04572,2
30.69870,36.68975,6
-54.63380,-22.97483,1
15.77095,-63.09989,9
18.93727,-0.25065,8
44.24245,-25.51156,5
-53.70892,-43.64254,1
-17.48687,-52.17162,9
-71.34801,-23.97697,1
7.53710,27.25222,2
38.51385,13.22777,8
-39.88459,1.18506,3
54.26432,20.31886,8
35.59694,-57.98102,9
-7.26607,63.34227,2
-6.48360,31.72282,4
9.02020,39.87350,2
30.91771,-0.12543,8
-17.56904,42.51984,8
7.88884,3.65619,2
-2.14122,-8.56726,0
39.82992,-28.21624,5
54.04765,30.97699,8
49.31558,13.14921,8
46.66879,-30.93559,5
-34.90069,-9.38779,3
-0.41359,-48.95343,9
5.51920,66.46700,4
-37.08659,14.79552,3
-23.36311,38.68388,4
-24.54808,52.20323,4
19.89057,-65.84239,5
-58.78399,-24.42072,1
-8.33455,-7.61768,0
-57.58032,-50.44695,1
-24.13827,52.34192,2
-55.47039,38.43180,0
3.02225,15.90251,6
-19.29254,-56.84185,9
2.59391,8.30117,6
-48.17911,-49.54419,1
51.70332,-9.43365,5
-60.06816,-52.65267,1
-16.57838,-19.64105,1
-66.35879,-45.54480,1
-5.12900,-63.88848,9
-17.17349,-7.88068,3
-16.19543,32.13148,4
9.44526,-25.07878,5
-9.82370,-11.99382,3
-52.88282,5.39206,6
7.87046,26.27237,6
-15.14790,11.55834,6
20.15505,66.33657,4
-17.34753,11.71881,6
-54.99751,26.34053,0
46.79064,-6.88363,5
26.09925,9.30028,8
-14.96856,24.15566,3
-10.94016,-7.40786,3
-13.05004,47.69523,4
-14.59673,11.32392,6
43.67550,-49.08069,7
63.47377,-34.05722,7
52.23455,31.30708,8
-10.93246,-62.79768,9
-14.74991,-3.15168,0
-13.44461,-1.47636,3
29.19879,-2.10646,8
46.71993,-25.35976,7
-19.57049,5.81471,6
70.01139,-25.02411,7
-1.29895,-57.94819,9
-49.82604,-8.06696,3
-10.77913,45.47515,4
-70.95856,18.17331,6
-54.04890,2.18634,6
37.85017,-23.03539,5
-31.68131,3.54584,0
-62.95145,-10.54308,1
-53.45512,-34.76880,1
4.29977,-27.19559,5
-10.68244,-51.17099,9
-30.80458,22.65819,4
26.50665,41.05497,6
47.72946,-32.58471,5
65.38895,-40.50318,7
22.02554,-4.72777,8
-51.97898,-35.88977,1
7.11611,19.10498,2
-16.43102,-51.17262,9
34.25150,-41.90185,7
50.98653,-17.82516,7
-59.65282,-19.68670,1
-10.95879,4.49555,0
0.38591,-55.38475,9
-5.96176,-5.52805,3
-8.55754,65.77641,2
24.31564,-57.05725,9
-13.43946,6.33486,0
69.37768,-24.38966,7
-28.90544,1.89434,6
57.46862,21.43377,8
17.45920,43.39398,2
55.95105,-29.29463,7
-48.92439,-6.75488,0
-8.29333,65.71430,2
-38.25864,26.42473,3
43.75193,34.99436,8
29.34814,61.48331,2
9.78331,68.73203,2
-50.19142,33.87653,6
40.34295,-55.76425,9
-34.30692,-2.55046,3
-67.38885,33.88334,0
55.09464,-17.94632,7
61.95189,17.13220,8
-52.84916,41.55915,6
31.16713,59.86448,2
18.01951,-63.34927,9
-9.96429,39.99489,4
17.27750,25.79975,2
-66.31180,13.32968,6
-17.48676,55.10843,6
-9.53789,-5.17933,8
-72.09007,25.95180,0
-26.68788,26.60272,4
4.48918,14.21377,4
33.28917,62.90053,4
46.89937,-56.28046,7
34.58661,-38.98592,5
30.78739,13.72042,8
-23.04680,36.63047,4
-4.95567,-61.72795,9
-62.44735,-47.04362,1
-15.91826,4.74797,0
36.21957,-16.27003,5
5.07645,63.78142,4
11.42689,58.28962,4
5.42460,66.02279,4
-65.94888,22.23156,0
-62.75602,32.22099,0
-0.41948,52.47369,4
46.67072,-3.76898,5
12.68050,13.70667,6
-73.23241,25.38813,0
-27.44067,30.55703,4
17.98773,-51.14486,5
-25.97328,38.26179,4
-54.38135,-45.56630,1
-24.16155,0.93145,3
-59.07349,-22.24375,1
-17.82622,-6.48298,1
6.35213,6.18297,6
-5.68696,54.31327,4
-31.91650,-22.41616,3
56.82335,26.38805,8
3.02228,28.28769,2
7.01124,-4.53989,8
-50.05864,5.66461,2
31.85196,-25.97656,7
-61.63799,31.51127,0
-12.13697,53.21111,4
-25.89466,-2.72506,0
54.97636,21.53304,8
4.42035,-25.64876,5
-7.50682,-0.49257,0
18.68772,-2.74342,8
26.92296,63.63834,2
11.22313,-59.39925,9
-50.45560,36.25850,0
44.85431,16.65345,8
10.43366,-60.62955,9
-5.70883,-4.23114,6
-29.13800,26.78388,4
-21.59844,51.14918,2
-15.89129,-63.19197,9
0.19239,9.71203,3
-9.84248,61.30630,4
6.73939,-21.53847,5
-67.49507,31.76980,0
-17.41498,-58.77191,9
7.27006,-26.05317,5
-42.01819,-10.46896,3
-7.49090,46.01263,6
5.63750,40.00499,6
11.06356,6.18744,8
-28.14318,-19.11112,3
-47.35812,-3.63593,3
26.31164,-1.11488,8
-34.45472,-36.29534,1
-1.21708,53.06903,4
-55.48994,36.27795,0
-9.19042,-53.06419,9
22.96985,-50.28755,7
3.56140,-65.04156,9
-25.89319,40.43478,4
17.93442,10.08862,8
33.91689,-56.59063,9
-65.99348,-42.34457,1
-61.27324,7.59815,6
65.01226,-30.52342,7
-22.62297,-10.36525,3
-64.33802,32.25267,0
1.43984,18.22527,2
14.49159,25.06029,6
41.69542,-51.66492,7
-70.68147,-35.43553,1
-12.72315,7.57310,0
-53.56193,19.98246,0
30.95443,10.82584,8
61.49603,-11.90460,5
-3.65623,41.40631,2
5.30550,7.14523,6
3.73239,40.77108,6
-8.33066,44.23129,6
-19.62347,52.75284,4
-59.92495,-42.99305,1
35.05508,-26.19601,5
18.02032,-59.53036,9
-62.74061,21.89327,0
-50.19584,24.33548,2
-19.10595,-1.95223,1
1.50862,8.96176,6
30.31443,-44.56819,5
-55.50990,14.94606,0
-4.45566,-7.42010,0
-37.19208,25.97953,3
-23.46610,-20.81786,3
-36.13231,-12.89318,3
18.75351,-25.18621,8
-55.51462,-42.67722,1
-17.65610,-1.79442,1
61.61934,15.98673,8
4.40310,-28.00664,5
63.63393,-36.41554,7
36.20939,-49.93707,7
30.50179,3.32104,8
59.44822,-32.59882,7
-7.01862,58.60764,2
-9.06810,6.61641,0
60.20621,-20.51506,7
-41.29784,37.70401,3
61.02990,27.82816,8
-62.24345,34.82994,0
-15.89358,-63.11542,9
62.60926,-35.51026,7
-1.44454,20.36687,6
-70.10425,-31.58012,1
-8.08702,-5.73969,2
11.95863,40.37762,6
-25.49762,42.74832,4
52.85793,34.39576,8
29.75514,39.60234,0
-56.11377,8.14443,6
-38.30340,19.76288,3
0.41600,22.77317,6
25.15403,6.48333,8
-20.49085,41.18414,4
-61.05801,36.08160,0
57.07345,25.45726,8
-15.63422,-48.37716,9
10.81898,22.97380,2
-26.68727,23.81750,4
39.87051,-19.75276,5
19.83509,-61.47787,9
-37.97834,-38.07177,1
-1.19643,32.98020,4
1.45054,62.13815,4
-2.90643,-47.94270,9
28.65243,55.92015,2
-52.24080,-26.54711,1
45.93452,-48.39419,7
27.17855,-54.38923,9
48.72628,-25.90352,5
65.17377,23.55929,8
-26.44089,-23.16290,1
33.40264,-53.52263,7
60.39740,-12.07139,7
-50.57578,-50.00269,1
-63.01729,-14.59182,1
-65.32906,-43.52410,1
10.98131,51.55842,6
18.47784,-59.85903,9
27.03464,-31.02715,5
-34.68196,-11.59750,3
35.10085,11.47504,8
-10.00682,58.09316,4
-10.93819,60.08094,2
16.17937,-60.34038,7
34.75326,43.75311,4
62.42120,25.50710,8
-24.71081,-23.63192,3
10.16076,70.02550,2
-8.15915,27.60812,4
-21.82139,47.01017,4
59.25214,-24.73575,7
-53.63050,-33.17406,1
-27.39259,24.75019,4
12.94613,-60.22571,9
-38.93904,19.05042,3
35.36101,-21.84368,5
27.64332,4.08202,8
43.88630,-26.87904,5
-2.35465,54.04795,4
42.79529,-48.21548,7
26.17003,56.57700,2
54.16452,28.73088,8
46.54831,-27.57370,5
14.94401,-53.96412,9
-24.98996,18.62530,3
-40.15150,-1.83439,3
-9.07516,57.48108,6
36.97461,-45.00657,7
-67.05463,-28.58869,1
40.62647,-51.83734,7
-31.72868,7.14005,3
48.02769,-25.69191,5
16.89455,58.51130,4
11.98299,39.24369,4
16.66057,-40.57792,5
19.42889,0.14748,8
-30.47813,-18.77836,3
34.59134,-42.83305,7
-67.61365,-35.37242,1
-5.12251,65.72177,2
-70.76097,19.35993,6
-42.75898,-42.09561,1
-4.72362,-62.07009,9
23.09632,-3.58418,8
9.50175,23.28372,2
55.24957,-31.25929,7
-62.36911,-50.89236,1
-30.37088,-28.90497,3
66.37761,-27.10991,7
18.64818,5.90171,5
23.93827,-50.60098,9
-0.97086,-56.72102,9
-64.42206,-7.75018,1
64.07735,22.89702,8
6.52296,34.84973,2
34.67764,-16.23777,5
60.40907,-42.66042,7
-60.21818,-34.94696,1
31.05555,-54.67850,9
41.52451,34.18587,8
-41.54791,-41.15463,1
-23.28019,-3.52505,0
-7.29048,-4.94493,0
-15.00205,48.76419,6
-54.00246,-38.25814,1
57.92334,-43.19162,7
-41.55308,-39.06242,1
-64.18690,-10.50388,1
46.66634,-5.84274,5
62.83529,-42.98136,7
-65.76695,-40.75965,1
38.36148,-17.12156,5
10.85111,70.99445,2
35.86367,50.83209,2
-37.73325,28.38445,3
-30.78607,12.98074,3
-41.13750,-42.68518,1
-62.10072,-42.27942,1
11.95715,61.42543,4
1.52408,-54.95893,9
18.97765,68.70901,4
-22.64797,-21.69148,3
48.80640,-26.74816,7
61.12400,-34.38227,7
2.45097,-7.53938,0
60.32426,30.02988,8
11.89110,-61.80682,9
-17.05840,-59.94576,9
-12.49114,40.83649,6
-52.27042,-50.54092,1
-51.24028,-31.44987,3
-22.37770,41.74339,4
-74.20526,20.22185,0
-47.94488,-7.08950,0
2.50746,-30.70877,5
24.05629,-52.13665,9
13.10399,51.77878,2
-3.35500,-6.41801,0
37.91341,-24.16272,5
15.38972,-29.14866,5
-43.86081,-40.57361,1
41.19444,-61.43815,5
43.02143,-57.84324,7
29.28666,4.79129,8
62.05443,-34.79345,7
28.88351,-53.07154,5
-40.37096,-2.98027,3
-5.99826,47.88158,6
14.48844,51.13219,4
-11.08660,4.47574,0
17.60416,57.64473,4
-73.06397,24.48231,0
12.25578,11.79936,6
-56.45514,26.53845,0
27.37160,58.86162,2
13.13297,-38.02203,5
39.76482,-15.76301,5
-57.54192,-39.53164,1
29.86364,60.96149,2
-46.94147,-0.77868,0
17.07610,-60.69717,9
-24.98719,-23.54000,3
65.10456,-23.93396,7
63.92438,20.02124,8
-25.28665,39.49959,6
64.92357,28.39032,8
-42.09163,-12.60287,3
6.06999,5.03699,4
39.21155,-22.77083,7
-4.96427,-4.24987,0
61.65526,-27.27550,7
-28.18317,27.39150,4
56.79313,16.52783,8
-3.59918,8.38780,0
-38.24977,8.59453,3
-26.44598,28.87912,4
-11.20259,43.03205,4
-39.36957,20.82603,3
-10.75416,51.41313,4
-9.11601,-53.25285,9
-54.41459,7.60977,0
3.69567,16.87032,6
-27.08664,22.31150,4
12.33029,-51.00965,9
-43.30002,-41.52580,1
58.88075,19.54217,8
-52.38082,-35.64590,1
47.23672,-52.07643,7
-16.90902,-60.86775,5
48.31970,-5.12657,5
10.05808,37.51165,6
-53.03446,-1.23398,0
8.33363,11.44387,2
-55.99116,-27.06601,1
-56.25051,39.38052,0
47.08626,-31.44381,5
28.80777,49.18870,4
-60.93499,19.86536,0
-61.61340,21.89202,0
35.28877,48.29416,6
63.96118,-33.97451,7
15.20246,-47.82626,5
-74.25233,19.72565,0
-15.58704,21.25693,3
43.96383,-34.16696,5
5.77185,-60.52895,9
-0.18787,11.75375,6
32.74319,0.55803,8
26.08931,40.29648,0
-74.93296,26.37926,6
-31.49860,29.26424,4
-19.19697,7.74936,6
11.11601,71.30453,2
9.52741,-46.32255,9
-42.73940,10.25101,6
64.62185,-25.13795,7
64.23372,-31.69424,7
-72.38358,-35.29371,1
34.15175,61.06709,4
27.90868,50.23558,2
-58.16068,33.70370,6
35.25335,-29.13872,5
-62.49941,22.71247,3
-13.65719,-53.42517,9
-20.00510,-47.55678,9
43.71688,11.65225,8
55.27711,15.96584,8
-28.86191,32.56447,3
-26.00133,-1.36880,0
-14.81469,58.01632,2
-17.31669,61.18428,4
3.41905,21.81117,6
3.62791,22.04725,6
-27.24227,-11.54040,3
18.29895,39.09840,2
-40.47289,-13.15985,3
48.98214,-43.09398,5
21.91473,56.87040,4
22.44725,-56.19983,9
-31.43665,-4.17424,3
33.96616,61.30655,4
51.91949,-18.29334,7
59.79057,-26.51799,7
-53.80367,35.73157,0
-27.85311,33.57455,3
-16.49170,-46.02498,5
16.81417,-32.29819,5
5.64342,29.94834,6
-12.40505,45.63293,0
45.60305,-4.43033,5
27.36424,-53.73775,9
18.18600,20.03981,6
-41.50438,2.70044,3
36.69582,-50.43979,7
15.96103,-47.10573,5
-62.06546,-25.93223,1
-0.70780,-48.66843,9
33.16056,5.59224,8
17.13190,5.12715,8
-8.64707,-57.02898,9
8.67970,-50.08203,9
5.64161,51.64441,2
35.71659,-36.34967,7
19.49584,41.00543,2
14.54029,31.06339,2
-39.75305,21.15365,3
27.11791,6.94800,8
61.61222,-34.56357,7
-12.00106,61.61114,6
29.37688,45.17074,4
45.65949,-21.26816,5
12.47074,62.02914,4
-14.71709,-18.42983,3
-7.27110,48.56496,6
-50.17507,-33.12158,1
-24.76526,40.60321,4
-7.41083,-63.02602,9
-39.17302,-18.20233,3
-42.48496,-43.92463,1
-3.18265,19.05587,6
45.01501,-7.21302,5
-8.85209,0.65831,0
41.93632,-60.30920,5
62.01965,-16.77863,7
3.90951,-21.15448,5
21.59548,41.62455,2
-33.47753,1.58731,3
-31.35662,-20.48195,3
18.15340,-53.44756,9
-19.95480,20.29175,6
-32.52441,-5.27846,3
4.47715,11.31018,6
-60.80127,25.66238,0
11.72213,49.02213,4
46.44895,-56.39272,5
-53.69255,24.21671,0
-12.93827,58.59875,4
43.43430,-47.56044,9
-8.04322,45.17205,4
-58.76408,36.89159,6
-38.86161,1.31798,3
-4.07452,51.61601,6
42.69154,-50.52731,7
-62.59011,23.95028,0
25.28472,55.76817,2
-58.85603,-40.21781,1
-55.23375,-44.68771,1
-30.84988,28.93905,4
24.35292,43.51455,4
44.45346,33.75953,8
10.46042,-35.61182,5
17.64862,-55.73427,9
-11.35645,3.22589,0
-63.55650,-6.28427,1
3.61704,42.44547,6
10.82046,-37.07267,5
-67.21710,-41.39384,1
45.79113,41.43210,4
-20.04487,20.34128,4
20.66033,-4.80376,8
30.08119,46.94955,4
