x,y,target
3.02942,-2.18125,9
0.34619,4.19922,1
-2.49429,-1.02571,8
-4.24756,-2.05573,0
-0.57402,1.53968,2
-3.06873,0.93296,2
-0.48837,1.76660,3
2.41965,-2.44979,4
1.14907,3.10516,1
0.60158,0.67991,3
3.29263,0.98958,7
3.23763,-1.85823,4
1.43690,4.31733,1
2.42997,-1.47287,4
1.30788,4.10386,1
-1.22433,-0.79500,5
-1.60346,-0.81299,9
-3.67958,-4.35751,6
2.37889,-2.05769,9
-4.13710,-1.90681,0
-0.81690,-0.21736,5
2.85829,-0.82903,7
-0.16543,-2.61692,6
-1.15860,0.35014,8
-1.36808,1.46730,2
-6.16309,-3.02953,0
4.23666,-2.42755,7
-0.10057,3.16615,3
-2.42363,1.23858,5
-0.59390,0.69643,8
-3.44661,2.81011,2
0.53743,2.28592,8
-1.50361,0.67067,2
1.04204,0.00810,4
0.49044,2.63872,8
0.37428,-1.55252,5
-0.66194,2.26995,8
2.86296,-2.15138,9
4.44116,-1.93425,7
0.97027,3.45508,1
-2.37816,4.06644,2
0.70186,-3.33929,4
-1.00148,0.36662,5
-0.08324,-0.99391,5
0.84532,4.52151,1
1.47632,0.57307,8
0.65970,3.63480,1
3.17978,-2.10230,4
2.51154,-1.68813,4
-0.87891,1.01345,6
-1.73824,1.02472,5
-0.38973,-0.69696,8
4.02949,-2.19622,9
-2.27603,2.10833,2
-0.36215,2.11152,3
-4.23135,-0.61489,0
-0.46824,0.99716,5
1.09931,3.39942,1
0.98687,-3.21326,4
-4.73537,-2.12900,0
-0.20783,1.58059,5
0.84880,4.48474,1
-1.21191,1.79678,2
1.81725,-1.67634,9
-0.46978,0.25976,2
-0.71231,-2.25714,4
1.00395,3.14503,1
-2.93844,-1.89548,6
0.84796,1.35173,8
-4.66017,-2.03958,0
0.03749,-3.06916,4
2.74912,-2.15295,9
-1.99186,-2.77152,0
-2.45286,-1.11407,0
-2.13152,0.85300,5
2.42984,-1.11091,9
-1.70749,2.40641,2
-0.15588,2.89994,3
-0.65111,0.08754,5
3.79191,-1.85603,9
1.98988,0.20078,4
2.39017,-1.88601,4
-0.52998,0.57809,3
3.36561,-2.76672,9
0.88701,0.10688,2
0.06337,2.53572,3
-1.99545,2.65061,5
-2.86497,-2.21758,6
-0.71716,1.24085,5
0.34753,0.22678,2
3.97661,-0.58821,7
-1.93205,1.78571,2
2.58569,-3.35836,4
-1.16534,0.25022,2
1.18723,-1.84277,4
0.80698,0.29085,7
-2.21242,0.91488,2
-0.50915,0.32031,5
0.15479,2.33257,3
2.33064,-1.24490,7
-2.84333,-3.00458,6
1.34116,3.84346,1
-5.28929,-1.26173,0
3.83575,-2.15051,7
0.00026,-0.88412,5
1.08760,-2.59161,4
-0.68593,-0.22710,5
0.88043,3.40510,1
-3.14269,-1.71381,6
3.01194,-1.40860,9
3.12370,-0.86220,7
0.47992,3.15487,1
-5.46414,-2.67843,6
-0.78829,2.54401,3
-0.25515,0.36495,3
0.38948,3.98440,1
-0.47288,1.39050,2
-1.33707,0.87823,2
-2.97775,-1.41851,0
-1.73211,0.93505,5
-4.33176,-1.60394,0
-3.48941,-3.47123,6
-0.11366,0.36930,8
-0.22609,0.60404,3
-1.75239,-1.39792,6
1.78979,3.32577,7
2.67798,-0.20756,7
-0.77193,1.92351,3
-0.47036,0.80030,8
0.46878,2.89135,1
5.83703,-1.41451,7
2.51065,-1.04555,9
0.59879,-0.57141,3
2.79809,-2.12901,9
-1.95345,-0.77423,2
-0.76534,2.15908,8
0.07625,1.66372,3
2.35632,0.17685,7
0.64476,-2.10331,4
0.20372,0.52265,1
-2.50066,0.42770,2
0.00665,2.56160,3
-3.11544,-2.04857,6
-0.43553,1.10279,5
-4.79517,-1.20536,0
1.19663,3.15189,1
-0.43842,1.00272,8
-1.66285,-3.27982,6
3.50313,-2.50383,9
-1.30192,4.68652,2
0.69130,4.08152,1
-2.83717,-2.16478,6
-5.57292,-1.76847,0
-1.67124,0.13152,2
-1.35014,0.55878,8
-4.28327,-1.20962,0
0.58616,-0.08031,8
0.60798,1.64636,8
0.63426,-1.33427,9
0.75761,2.74318,1
0.50660,1.20619,2
1.76028,-0.42914,2
0.03258,2.96685,1
2.33032,-1.55790,4
-0.44269,-0.14848,8
1.63405,4.28343,1
1.73091,-1.97078,4
0.07771,-0.12994,4
0.34600,0.46495,5
1.05244,4.17087,1
-0.62900,-0.03650,8
1.19431,-2.43583,7
4.94798,-2.11930,7
2.07525,-1.41717,9
4.89938,-2.46082,7
-3.05977,-1.70974,0
-2.63872,-2.18177,6
2.24346,-2.03619,9
2.69781,-2.41821,4
-0.77582,1.73697,5
-2.14972,-2.15233,6
-0.87323,3.42086,2
-0.43756,-0.02122,5
2.71489,-2.79480,7
1.69906,-2.48374,4
2.59959,-0.30063,7
-0.33053,2.01052,2
-1.78836,1.34515,3
-6.20012,-2.89105,0
0.19836,-0.43107,8
1.10713,-3.57841,4
-0.62518,0.76527,8
-0.95658,-0.56848,0
-3.12595,-1.23915,0
1.82082,-0.62737,9
1.69410,0.19667,7
0.65725,-1.60449,7
3.49377,-2.74769,9
-0.38790,-0.11982,8
-1.77276,1.18679,2
0.84554,4.06764,1
-1.50302,-1.53093,6
-1.21109,-1.13542,5
0.90397,-0.58901,5
0.73406,4.11213,1
1.27130,4.80621,1
2.05189,-1.89646,9
2.60967,0.53136,7
3.61498,-0.45164,7
1.08005,0.25121,8
-1.46457,-1.88404,6
1.94371,-1.92511,4
3.72088,-3.44084,7
-0.31707,0.01014,5
-0.04770,2.14306,3
0.65268,3.43345,1
-4.46167,-1.51605,6
1.33841,-2.00087,4
-0.77188,0.52283,5
2.48263,-1.15314,7
2.51102,-1.97868,4
1.31124,3.35406,1
-0.08108,1.90959,8
0.36084,2.91905,3
-1.44564,0.05422,5
1.05389,4.99958,1
2.94351,-1.77846,7
1.33342,2.77134,1
2.16041,3.53156,1
-0.31064,0.65424,8
-2.37203,-1.98999,6
1.06650,-1.96403,4
-1.65155,1.01821,3
1.41205,-0.40254,8
-1.09926,2.00181,3
0.65427,4.50786,1
-0.89192,1.85964,2
1.80078,1.47731,8
1.77137,-0.90505,9
-3.28856,-3.69036,0
1.82089,-1.26295,9
1.31393,1.19610,1
0.00957,-0.56345,2
-1.17933,1.94391,3
-0.61387,1.78016,3
-3.15624,-1.56825,0
-0.06096,1.59183,3
-3.51145,-0.72928,0
-2.68682,-0.37210,2
-4.51790,-3.22191,0
0.78968,1.42991,3
0.99510,2.04042,3
0.70304,2.02695,8
-0.96166,1.95564,3
0.06718,-0.23308,5
3.26411,-1.08476,7
-2.72133,-1.19909,0
-1.02863,0.03698,5
3.07760,-1.17653,9
-1.54857,-0.39082,0
-0.60517,-0.37940,5
2.50367,-0.77919,9
0.43189,3.91817,1
-0.64149,1.19039,5
0.91711,3.70723,1
0.17361,4.26574,1
0.67925,2.33345,2
-2.67371,-1.76273,6
-0.18658,-1.13706,5
-0.39574,-1.83785,5
1.87809,-2.48940,4
-1.23328,0.32176,5
1.50685,3.30925,1
-1.86907,-3.58452,6
-2.13929,-0.81544,0
-1.78421,2.30084,2
-1.48236,1.12938,2
-0.11881,1.66213,8
-3.14791,-1.45282,0
4.06246,-2.11866,7
0.59290,4.56171,1
-3.41320,-1.54245,0
-0.35244,0.31435,8
-0.46801,0.68203,5
-2.11076,-1.01090,6
-0.89115,1.90477,3
-2.96911,0.03907,2
3.52302,-1.96590,9
2.06071,-2.72454,4
-2.44105,0.39503,3
-2.22224,-2.58674,6
-3.28790,-0.89184,0
0.49696,3.99113,3
-0.05227,-2.69367,4
0.91311,3.85105,1
-0.47974,-1.40844,5
2.54076,-1.57456,9
0.38081,0.86522,3
-3.91420,-1.79692,0
0.31589,1.73362,5
-2.41294,-0.75308,0
-2.01392,-2.35994,6
-1.31472,1.89150,2
2.69554,-1.66089,7
-0.93785,-1.60617,6
-1.85989,-2.98114,6
-1.33210,-1.35305,6
2.89455,-0.13124,9
-1.54490,-1.48241,6
3.42782,-1.54518,7
-1.62684,0.01306,8
-3.33697,1.31817,2
-4.64513,-1.76586,0
-3.33759,-2.92460,6
-4.83207,-1.19890,0
-0.06401,0.56929,8
-1.71397,-0.64288,9
-1.08398,0.36398,5
0.53111,2.36256,3
-2.44606,-2.56512,6
1.45662,-1.25001,7
2.54504,-1.96358,4
-1.17992,1.59545,3
3.37271,-1.77218,9
1.59206,-1.11487,7
1.62488,-0.83405,2
-4.03143,-2.63722,0
0.79277,-2.77366,4
2.12965,2.11146,7
-0.26180,1.32526,2
-0.85713,0.99102,2
-0.90836,1.53949,8
-1.34305,1.03919,2
4.14719,-2.60006,7
-4.57408,-1.15733,0
3.13633,-2.77898,4
-4.62866,-2.34039,0
-1.47413,-1.16783,5
-1.68383,1.59475,2
-0.74311,-0.16724,8
4.81152,-0.85807,7
3.70016,-1.40311,7
2.58853,-2.82599,9
2.04653,2.61645,1
0.65419,-1.54997,4
-3.27199,-1.96545,0
0.86608,3.88961,1
1.07116,4.45182,1
-0.85912,0.39211,2
-0.09159,1.39971,3
-2.76354,-3.28054,6
-1.42915,5.05386,2
-3.93583,-2.50995,0
-3.61521,-2.08254,6
-3.67930,-2.80679,6
1.51304,4.08745,1
3.03840,-1.94956,9
2.29523,-2.62969,4
-0.90760,0.86426,5
-2.18796,1.03946,2
4.80571,-0.11642,7
2.98606,-1.54918,7
0.34847,0.29356,8
3.71801,-2.09163,9
-1.35117,1.51741,5
-0.42006,1.03699,8
-0.90516,3.17422,3
-0.62623,1.91049,8
0.97416,-1.48205,5
-4.36260,-3.46333,6
-1.53672,1.38050,2
-5.38285,-2.74529,0
3.30929,-2.46120,9
1.26250,-1.99641,7
2.01174,3.39651,1
-0.24712,0.16954,8
-0.95396,-0.67297,2
-2.84901,-2.12869,6
2.79352,-1.28856,9
-0.95016,1.02174,8
1.91830,-3.25040,4
2.55685,-0.70017,9
2.86291,-2.56269,4
1.32562,4.50708,1
-0.21900,1.83002,3
1.27612,-0.86286,8
2.05948,-1.77022,4
-2.97439,-1.01327,0
4.89330,-2.58841,7
4.48874,-0.72438,7
-0.46227,1.98564,3
3.76842,-1.72825,7
-1.69929,-1.42808,6
-3.21802,-2.18803,6
-0.27221,0.56093,8
0.50228,0.86041,8
-0.04039,0.20562,2
4.40332,-2.71871,7
-3.50106,-0.81052,0
1.35131,-1.61832,4
-0.36695,0.41680,3
0.60704,1.14994,7
3.50047,-1.11166,7
-1.57748,-0.93694,0
-0.76752,1.88928,8
1.69844,-2.07564,4
3.09937,-3.04211,7
1.13389,-2.67488,4
-2.83462,-1.86741,0
-4.70967,-3.24252,6
3.85410,-0.86022,9
0.22645,0.53318,8
-2.09958,-2.31754,6
-3.69910,-2.16521,0
0.52358,3.37548,1
-3.71477,-3.51294,6
-0.20385,-1.05149,4
-1.58185,0.88165,5
-2.53239,1.79476,2
2.46205,-1.92934,7
-0.35260,1.04181,3
-2.83408,-2.48285,6
-1.23302,3.18068,2
-2.35089,3.45956,2
2.29288,-1.11016,9
-4.74827,1.89254,2
2.34866,-2.45665,7
1.92295,-1.86192,4
-0.27936,0.28278,8
5.17821,-2.25828,7
-1.09765,0.50365,2
2.19265,-2.57686,9
0.30321,-0.49351,5
1.53083,1.91157,3
1.24567,-1.51601,4
-0.22139,0.31522,8
-3.91934,-1.67611,0
3.76307,-1.62195,4
2.75293,-1.74493,4
0.19780,-0.06141,6
-1.19982,-0.29960,5
-3.11196,-2.04196,6
0.95509,3.46818,1
-1.12595,3.11694,2
-1.27435,0.64979,2
-2.30961,0.09199,8
2.59470,-2.53827,4
-0.97763,-1.23221,5
3.01604,-1.44523,7
-0.87182,0.02801,8
-3.76195,-1.29541,0
-2.55023,0.04387,6
-1.36132,0.94978,8
3.64257,-1.66183,9
0.63939,4.74143,1
3.19190,-2.60644,7
2.30450,-2.02162,7
-2.17590,0.92817,2
-5.44699,-3.98844,6
-0.32202,2.91023,3
3.10477,-1.77327,9
2.40946,-1.62355,9
1.16712,5.34034,1
-2.31326,-0.87882,0
2.64981,1.58973,4
-1.26230,2.42354,2
0.05467,0.60629,5
2.37883,-1.38003,4
1.41524,-2.32084,4
2.45567,-0.82926,9
-0.52260,0.13653,2
-1.34054,0.13795,6
3.27634,-0.79479,7
-3.66257,5.24945,2
1.44149,0.39639,8
-0.64720,1.88701,3
-0.77462,1.61277,3
-1.85798,1.02976,2
3.62219,-1.71212,7
-6.07250,-2.74411,0
1.72822,-2.31810,4
2.89386,-0.13212,7
-1.56685,-1.54247,0
4.02747,-2.54368,7
4.01933,-1.21581,7
-1.24734,0.51145,8
0.69180,4.39395,1
4.29226,-2.39058,7
0.93613,1.35460,3
2.79278,-1.91044,7
-0.55355,2.86913,8
-3.20665,-1.31181,0
1.55813,4.26404,1
-3.77419,0.74418,0
-1.18121,1.60808,2
3.98217,-1.06119,9
4.77796,-1.55956,7
-2.38783,-2.19422,6
-1.13072,1.46883,2
-2.12615,1.92502,2
-2.12389,-2.51712,6
2.40664,-1.98158,9
-3.63047,-1.26399,0
-1.44101,0.83236,6
-0.55737,0.96632,8
0.52953,2.86282,8
1.94846,-0.84666,9
-1.37796,-2.96029,6
-0.49193,3.61631,3
-2.36680,1.58345,5
-3.28667,-1.10167,0
-2.42279,-1.33201,2
-0.51938,1.10781,2
-3.25551,-0.11635,5
4.29277,-1.57638,9
-4.11061,-2.01991,6
1.81253,-1.53179,4
0.93692,4.82213,1
-0.33927,0.54330,5
0.81312,4.69504,1
1.76204,0.13193,7
1.16948,-1.01065,4
-0.22379,1.79392,8
2.61839,-2.10922,9
-1.31542,0.82287,5
3.85312,-1.16505,7
2.63238,-2.48498,4
2.29405,-1.62935,7
-0.30794,0.69305,2
-0.38334,1.83117,2
1.02320,4.15334,1
2.71282,-2.18766,4
-0.09187,1.07678,8
-0.71190,-1.06392,8
-2.75564,-1.63962,6
-3.08560,2.91449,2
0.06636,0.31052,2
-0.26516,0.26907,2
-2.45730,-2.75868,6
4.27320,-0.97573,7
-0.29463,1.38991,8
0.81684,4.75371,1
-1.46407,0.82954,8
-0.24831,0.42494,8
0.95226,3.78354,1
2.24301,-1.37227,9
-2.72617,-2.20209,0
1.48644,-1.10758,7
2.23687,-1.96341,9
-2.93513,-2.87296,6
-3.10049,-3.14669,6
-0.98671,1.15344,8
-1.00108,1.65594,2
0.16076,1.51803,3
-2.53511,-1.05325,5
1.60030,-2.27596,4
-0.46026,-1.22972,5
3.22033,-0.99701,4
0.88379,4.30955,1
-0.29514,1.33342,3
3.21089,-2.67774,7
1.13700,3.46442,1
-0.96860,-0.61776,5
-1.44549,-0.46377,0
-3.79007,-0.36911,0
0.29909,0.72179,8
-0.71600,0.59901,5
1.08500,1.08198,3
3.19932,-1.85397,7
-2.48051,-2.81835,6
-0.01038,1.64315,8
-1.78249,1.40226,2
-0.72626,-0.06174,8
2.00788,-1.78346,4
-1.74423,1.44055,2
-1.29551,1.21599,3
-4.07542,-2.74847,6
0.62254,-0.64718,2
-0.16797,0.64160,8
-0.28005,-2.07908,7
-1.69809,2.22469,2
2.50772,-1.18676,4
3.00840,2.13745,7
-0.39019,2.19337,3
2.50003,-2.41838,4
2.76924,-1.40751,4
-1.56202,-0.51845,5
