x,y,target
10.38012,-3.66830,2
0.11457,6.66702,9
-7.36476,5.19727,7
1.14694,-5.46508,6
-6.52447,4.28871,5
-2.64703,5.46758,5
10.06253,-3.51376,2
3.07094,3.58036,8
-8.77265,3.81236,5
8.94702,-1.23917,2
-0.61178,-8.34625,3
2.37570,-5.88900,0
0.24090,1.40850,4
-1.51722,7.91966,8
7.69792,-8.74505,0
-1.46949,-2.43948,0
-1.58202,0.61206,6
-2.65087,-6.36117,3
12.74070,1.29913,8
-1.44915,9.02059,9
4.83845,-7.11004,6
-3.47103,-6.23502,1
-2.51823,-0.72243,3
1.97326,-5.12719,0
7.70454,-6.10604,2
-1.62844,-8.63915,3
5.30839,-9.01554,0
1.86698,8.28058,8
-0.22615,-7.61761,3
-7.33175,4.69909,7
7.34917,-2.64962,4
2.02033,-6.60764,0
-4.64462,-5.79828,1
2.81280,-1.10553,6
-0.07845,-8.90749,3
-3.28541,-1.81579,0
10.26322,-4.14134,6
5.86635,-5.50861,6
-7.38532,4.45462,7
-5.43388,3.35212,5
-2.03381,-6.52845,4
-1.51506,6.15760,5
-7.48862,0.01251,9
-8.91049,3.59937,5
-6.47318,-0.17980,6
-7.51844,6.08030,5
-3.72897,4.61856,5
-4.73344,-4.88270,1
2.70900,6.39951,9
-1.57840,4.35385,8
-6.16333,-4.83443,8
-6.21876,-2.79502,3
1.41358,-7.33236,3
9.59404,-5.17180,6
10.53784,7.34991,8
6.66899,-7.50966,0
3.83471,-6.03886,0
8.23167,-2.95073,2
1.99377,8.82863,9
-7.43230,6.45345,7
-0.99881,8.31085,7
-4.49258,-6.86258,1
-4.97666,-2.31257,3
-5.89862,2.50773,6
-1.76755,0.79088,4
10.35803,5.93017,2
7.75937,-5.23523,4
-0.05290,8.00331,9
-4.33406,-5.63826,1
-3.97027,0.59519,6
10.13801,-1.14627,4
-8.38582,1.22382,8
4.52672,-1.41248,2
3.50339,-4.06306,6
-8.71984,1.75561,5
6.62911,0.32530,4
8.56920,-4.47786,6
-4.23114,7.40304,7
-7.26490,5.90694,7
-5.29104,8.11593,7
-4.87890,-2.82522,3
-0.43418,-8.94131,3
-0.06361,8.41166,7
7.41682,-6.75986,0
-7.06415,5.42310,7
-5.98439,-3.40906,1
-2.83044,-4.53310,3
-3.79377,5.87184,7
11.61480,0.84211,2
-1.81597,0.80973,2
-6.07637,-5.93573,3
8.34791,-3.06061,4
0.58021,-5.05404,0
-5.69270,-2.54839,3
-4.71350,-6.77863,1
-2.52496,-1.83279,6
-4.99337,-5.68803,1
7.04228,8.21160,9
5.19832,-1.80198,4
2.88243,9.43887,9
8.10344,8.97425,9
-6.00143,-3.92098,1
-4.88694,5.46617,7
12.49668,2.84994,8
6.35116,-7.98659,3
-2.08112,-1.68327,6
1.19257,-5.39235,0
0.33567,-0.40564,2
7.94164,0.81031,4
6.50952,3.39905,8
9.00660,-6.40997,0
-4.65293,-8.10294,1
10.91136,-0.54229,2
8.68517,-1.58870,2
4.46514,1.35557,4
8.56765,-1.95079,4
-5.81903,4.01318,7
-1.10454,-9.45742,3
10.90635,-3.86793,2
11.33580,0.38042,2
-8.16665,5.99190,5
-3.05240,-2.45528,0
-8.08338,2.97601,7
-0.36832,10.13393,9
6.18743,-2.67940,4
-0.82609,-1.49441,0
3.64486,11.06370,9
-1.92716,-8.64701,3
3.56422,8.87726,9
-1.42848,-3.98534,4
6.48940,-4.19819,2
-4.12213,3.65898,5
10.44355,1.34294,0
2.17182,-1.17815,2
-2.69004,-7.20828,3
-12.07015,0.08800,5
3.43475,4.26262,8
-3.38556,-8.88188,1
0.54224,0.26871,6
-2.86110,1.68240,2
3.33489,0.62902,6
5.06373,-1.09404,6
5.19193,-3.11161,4
0.53148,9.43815,9
-10.14361,1.00141,5
-4.20515,0.12892,2
0.98509,-5.10817,0
9.61973,-4.36743,4
0.45867,-0.24147,6
-4.11727,-7.98263,1
3.71213,-0.52877,2
3.25643,-7.73740,0
-1.84143,6.85283,9
-4.15776,7.68841,7
0.30469,-3.97912,0
-0.78304,-4.08083,4
7.88025,-3.62976,4
-3.60620,-0.63223,6
5.38796,-7.95139,6
0.04555,1.39157,2
-3.31793,-5.49774,1
3.30032,-8.97452,0
5.54282,-1.63313,6
-4.63141,5.19709,7
2.05934,-1.21363,2
4.07369,6.80240,9
-1.22752,-3.86440,4
9.77408,0.52802,2
-2.79859,-8.07947,1
-1.65831,5.65695,5
10.10862,0.48011,4
-8.35846,4.09053,5
3.15405,-5.35047,3
10.92051,5.88654,8
-10.03061,1.82843,5
-9.47421,-5.47493,8
1.80881,1.02889,4
5.40512,-0.46674,4
6.60565,6.15394,8
-0.11467,8.72165,9
3.61291,3.72060,8
-6.20624,0.93275,6
-1.11761,2.13947,2
10.26198,-0.79329,4
4.08516,-2.80970,4
-4.94375,0.28364,2
6.10488,-6.89717,4
-7.20391,-4.65989,1
6.70651,-1.47516,6
-4.50701,-8.82679,1
-1.24376,-8.70450,3
3.67978,-7.67512,0
-4.68893,8.23406,9
7.03854,3.56725,8
2.49926,5.34847,8
5.62312,-6.11857,6
-7.86276,0.95224,5
0.81017,-9.47843,3
-3.04732,-8.61280,1
-3.46816,7.09478,9
-7.10654,4.82550,5
-1.88365,-7.00691,3
-1.54954,-8.67749,3
0.38625,-2.90459,0
-5.33824,-3.65054,1
6.34034,-4.16531,0
4.09248,4.31078,2
-2.28334,7.33474,9
9.26524,-0.73023,2
1.68817,-5.58156,0
6.70612,0.60734,6
-1.77770,-5.14353,3
12.08330,0.08819,4
10.34563,-4.04710,2
-1.71902,-2.36185,0
4.62063,-7.88305,0
-2.07026,-4.39133,3
-1.60474,-8.41792,3
-1.47204,2.32338,8
5.29121,-0.54929,2
5.18519,4.96193,8
-9.05024,-3.36444,9
4.05654,-2.57309,4
0.09131,-10.24976,0
-2.95820,7.68347,7
-3.40675,0.10374,6
4.06034,-1.07223,4
-3.04770,-1.95646,4
-4.07889,3.18197,9
-5.20798,0.05732,2
7.57815,6.60897,9
-2.85269,7.52556,5
-0.58832,8.92890,9
0.80585,-9.40561,3
-4.61719,4.57450,7
-8.39637,7.92157,5
-1.13264,6.31328,7
-0.80948,5.48964,8
-5.70719,-3.04020,1
1.11253,-4.29656,0
5.86672,-10.44116,0
5.49607,-0.31516,3
3.09435,0.01973,4
5.12001,4.74749,8
0.84496,-10.98295,9
-3.92786,7.88021,7
3.41553,3.95877,9
-4.85963,-5.45057,1
10.69799,-0.21586,2
-3.97472,6.79081,7
1.29413,-9.46348,0
1.83104,0.88968,2
3.86043,-8.15841,0
-0.13248,9.68024,5
-1.58988,8.02004,7
-3.86345,-8.77359,1
4.84467,3.65454,8
-0.00903,0.13076,2
10.41830,-2.60387,2
-2.92910,1.53172,2
12.89117,-2.03052,2
9.38652,0.06539,4
4.30852,0.62875,2
6.02754,-3.34870,6
-2.84409,-7.66218,1
0.19374,9.02696,9
-8.23011,-1.48908,8
-7.11374,5.32706,5
-4.52020,-4.54908,1
-9.07260,-6.76530,9
-3.39302,-4.32293,1
0.90180,-0.05824,2
8.09588,5.77408,8
-0.42122,-6.90034,3
0.53735,4.56455,8
-0.92969,10.22628,9
6.62347,-2.12382,2
1.80547,0.15455,4
2.30176,-1.06212,2
9.01863,4.47053,8
7.97005,0.05689,8
-5.24260,0.95952,2
-7.24769,0.70641,0
-6.45663,6.78329,5
7.95798,6.52221,8
2.29049,7.62444,8
-5.13821,5.86384,5
-3.52648,-5.63466,3
1.34099,7.00467,9
11.38213,-1.87162,4
-1.55908,-6.55141,3
4.40286,-4.57008,4
5.25312,-5.14699,4
-1.19354,9.37517,5
-3.31370,-8.24768,1
-6.25677,-0.50603,0
-3.95978,-8.00169,1
3.21574,-3.89883,2
5.33677,-6.06996,0
-1.81638,1.10874,6
6.31968,7.17827,9
-4.43154,0.07597,6
-6.37113,-6.04982,1
-7.47492,4.54538,5
-2.92989,-7.25258,1
-7.49092,-2.51830,1
-3.74516,-7.70712,1
3.44286,9.26780,9
-6.22582,-3.26816,3
2.37896,-1.46379,4
-9.57007,4.41979,5
-6.49200,-0.99661,3
3.49450,-5.38127,6
0.37444,2.03166,6
-0.49716,-2.25605,6
10.11462,1.19809,4
0.38154,-3.14342,6
2.63311,-4.76947,0
-8.76172,2.63392,5
1.05287,3.01606,8
0.46355,-1.80189,3
-4.63266,-0.75896,3
8.26918,-4.60356,4
-0.42104,-1.68249,6
-3.75266,6.66187,7
-5.77367,6.30931,7
6.98474,7.47500,8
-9.33573,-3.16490,9
-5.72741,-1.45639,0
-3.90108,0.30161,3
8.31405,1.56261,8
-6.09586,4.58866,7
-0.87888,-2.40371,6
-6.98249,7.11754,7
2.84891,7.90326,9
0.33511,-9.83690,3
6.90813,-2.55880,4
2.28155,-6.65017,6
3.29705,-8.65566,6
-7.42122,2.51245,5
0.13477,-5.16296,0
1.02740,-7.53862,1
-6.25912,-2.33353,1
-9.91820,2.87871,5
7.78697,7.22798,9
1.16719,-8.41856,4
5.82035,-1.53667,6
-5.44372,4.50869,5
-5.46041,7.71983,7
-2.51314,-1.69623,8
-6.53044,-2.94541,1
-2.64118,0.96730,2
10.16034,6.89352,9
-4.09322,4.35412,7
-7.39409,2.84863,7
-2.02220,-7.65310,1
-4.06003,-0.96144,0
1.48535,7.77377,9
-6.62433,0.15413,3
5.80566,-1.14680,2
-0.38085,8.89673,9
-2.62459,-1.21296,0
-5.58616,6.43001,7
1.25018,-2.37394,6
1.79569,4.51623,8
4.04062,0.06350,2
-5.76467,5.66294,7
-0.09696,-7.60528,0
5.41053,-0.65247,2
1.51781,-6.11612,3
7.05131,4.17308,8
6.01129,-0.86759,2
8.58356,-0.56957,2
10.24833,0.86121,6
-1.27075,9.68254,9
-1.07371,-6.18835,3
6.22787,-9.11045,0
-7.58235,3.77854,7
-3.94095,5.77761,8
11.07951,3.49546,6
9.47338,0.17650,2
2.05105,9.08026,9
2.94871,-0.54909,4
0.10486,-0.62723,2
1.92586,-3.51176,6
8.46257,-4.18778,6
-8.28673,-2.73866,8
6.17815,-9.38861,0
2.42874,-7.00470,4
-1.83637,1.86639,4
9.46734,3.61907,4
-3.89768,7.11619,7
-6.29697,5.74473,5
6.29796,6.91783,8
3.74524,-3.59371,4
1.46502,7.66947,9
-4.72099,-7.50165,1
-2.48675,-2.43295,0
-9.06525,2.15746,5
7.84634,-0.64086,4
7.90988,-0.42454,4
10.03155,-1.12594,4
2.93097,-5.76969,0
4.35214,-7.15321,0
10.31905,-3.42668,4
-9.07581,3.22216,5
-4.29414,0.76508,6
3.27941,-5.85448,0
3.27191,-4.99574,4
-1.09126,6.36619,5
7.85262,-7.25840,4
-4.01211,-6.17992,1
-1.22643,-0.78330,3
-2.57360,-7.95204,1
-5.26316,-2.27257,1
-5.67528,1.45482,6
10.43013,-4.25406,4
-3.55152,-8.56259,3
4.58806,8.21159,8
-0.06910,0.69894,2
-9.62211,-1.45629,8
1.69258,-5.38622,2
-8.34883,2.15844,7
6.47074,-9.43772,0
8.60467,-4.45064,4
-1.79585,-4.28757,0
0.65415,5.00772,8
-9.80035,1.68140,5
-4.96764,-0.35745,0
-8.27766,-3.47604,8
11.56301,-0.39229,2
1.18278,9.06278,9
6.77259,-4.12703,0
3.48794,5.36793,8
1.53650,9.19099,9
-6.44556,-0.34773,6
2.85298,-8.69681,4
6.88446,-4.68803,2
10.09247,6.12053,9
-3.26075,1.69506,3
5.78764,-1.90080,4
-8.68181,1.00890,5
4.16665,-6.72181,0
-8.17797,-2.10517,9
-9.25939,0.91627,5
-1.20638,-7.95351,3
5.21124,-1.89472,6
2.72406,-0.33050,6
-3.24519,1.30857,8
-5.27085,-5.29653,3
-0.45566,-6.03403,3
5.84701,3.80228,8
-7.32807,-5.17584,1
9.25397,-4.61379,4
5.37730,-6.68165,0
5.96883,7.66065,9
-1.45929,7.07131,7
1.78355,6.79510,9
7.46527,-5.76865,4
-5.11189,1.39138,8
-1.52142,9.30013,9
-3.84954,-7.92299,1
2.03318,-9.51193,6
-5.28962,6.05181,7
-7.86095,-4.45961,3
4.37326,-7.97057,0
-1.12647,1.45027,2
-0.29386,0.71535,6
-2.28440,8.24517,7
-4.36530,-5.15188,1
-7.59409,-4.04284,0
-0.18585,-3.08580,0
1.71231,2.84087,8
-7.32396,5.44588,5
3.53123,-0.62929,2
-5.52763,0.31281,6
5.36904,0.32554,6
5.70603,-1.71286,6
5.98404,-3.59462,4
-4.84570,-6.68543,1
-8.04212,2.25511,5
0.23857,8.10646,9
1.77998,-6.24238,0
0.90239,-2.07378,2
-3.98860,-2.42413,1
-3.43186,0.00024,6
-3.81440,5.38329,5
1.41883,-6.62295,0
-7.17764,-0.10195,0
2.58358,-8.03771,3
-6.63139,-3.69609,3
-2.07582,-5.94018,3
-4.65212,2.43607,8
-4.47415,-5.94210,1
-7.00836,-3.95290,1
-0.80492,8.30930,8
-10.69728,4.80574,5
-4.96685,5.66968,7
-1.52415,7.17403,7
7.39370,5.34502,8
-5.30218,5.71465,7
10.42745,-4.17471,2
-9.36229,-1.48267,0
-7.77100,4.58027,7
6.05536,-7.49037,3
5.91395,8.90759,8
4.78202,-7.89265,0
-8.23110,-6.38957,9
-5.28526,7.85074,7
0.48344,-0.71220,6
-4.54826,-7.92767,1
-5.60019,-1.05198,2
4.10553,-0.43562,6
8.54050,-5.63878,4
11.11647,5.36502,8
4.89702,-3.42540,0
6.74221,-8.41425,6
1.35205,-9.76840,3
0.49962,-0.64094,6
2.59105,4.08840,8
5.47291,-2.51366,4
6.16303,-8.43810,0
3.66644,5.23833,8
1.39701,4.47268,9
-1.66690,1.66194,2
1.09656,-6.27295,4
-8.41529,3.19480,5
1.13497,9.86311,9
-6.15228,-6.98336,1
4.37490,1.60650,4
9.70756,-3.30703,4
0.29217,5.88838,9
9.34629,-1.83376,2
-3.20837,-4.24837,1
-4.40448,7.02944,7
-1.76994,7.59984,9
-5.37870,4.67342,5
5.44174,9.00016,8
-5.82353,-8.10909,1
-0.79872,9.05456,7
-7.22648,4.66787,7
-5.81371,-6.72168,1
-0.77813,-8.74705,1
-4.40564,-8.44877,1
7.51655,2.89020,6
0.37757,7.52066,9
-9.10217,3.05881,5
-3.66221,-6.18886,3
8.52928,6.21785,8
8.97736,-2.87247,4
5.16590,-0.27298,2
2.38872,9.59444,7
7.08191,1.08594,4
3.54928,7.84597,8
-7.59951,-5.92047,3
8.99075,0.10643,2
0.04480,-1.68146,4
3.75857,-3.77305,4
-5.82695,5.85449,7
-5.48283,-2.36396,1
1.24664,-3.84232,4
1.77676,10.29114,9
1.87852,-10.07938,3
-8.32196,3.90050,5
3.19452,4.52276,8
-4.84156,5.35700,5
10.86155,-4.09440,4
-2.14209,8.91949,7
8.33870,-0.41799,2
4.99006,6.76091,8
-4.95193,5.89218,5
0.08252,6.98337,9
-0.68540,-3.63413,3
-0.29343,-7.25209,3
9.40647,-4.10101,6
-2.60495,6.34961,7
-3.17953,-7.96958,1
-1.41566,8.80629,7
-0.59905,-7.30266,3
-5.83007,4.05098,5
11.39557,-0.92017,4
3.35344,-0.00230,4
-8.02954,5.19024,5
-6.89026,-1.26117,8
-4.09692,-4.94004,3
-3.72179,4.07765,7
-3.95732,-8.68960,1
10.75128,-4.24023,2
2.51453,-6.13584,6
-5.53938,-6.01901,1
2.98753,8.96955,9
-6.83167,-4.67651,8
-0.45326,2.35259,2
-4.03974,5.62719,7
-2.96242,-8.77700,1
-6.27369,-6.78081,3
-6.07275,7.19266,7
-2.51852,3.36379,5
-2.50417,6.04494,9
2.57643,7.75934,9
0.19096,-4.47125,1
3.39492,9.06244,8
1.95294,0.01015,2
-8.42937,2.71996,5
-4.63488,7.51879,7
-4.55386,-5.43573,1
-1.70856,7.79603,9
6.01448,2.64316,8
-4.50896,-7.61407,1
-3.15872,-2.88387,0
-7.15861,-1.09188,0
9.28920,-5.54077,6
-5.77047,-3.70351,1
-4.34520,7.50797,7
-5.37761,-5.60214,1
2.20418,-8.71272,1
-8.88470,2.96382,5
-3.98446,8.50714,7
-4.85987,-7.25875,1
-8.54861,3.56921,5
5.88713,-0.38478,2
13.45562,-1.23989,2
3.77388,-9.20975,3
-3.34570,-5.26452,3
-5.02486,-8.18360,1
-5.44213,-5.16914,1
7.66823,-0.78765,4
1.78710,9.95788,9
11.25902,0.23938,4
-6.99473,-3.49309,3
-5.42259,4.49907,7
-5.24498,7.01444,7
-3.88044,1.51088,0
7.59937,10.37142,8
1.85865,10.32961,9
4.82761,9.72597,9
4.20669,-2.07754,6
-5.26770,-8.00934,1
-7.67263,-3.21799,3
4.40818,-3.32818,4
3.94276,-8.68834,0
-0.56657,-8.17630,0
-8.57434,7.09956,5
-1.98334,7.85707,9
7.47801,2.09491,2
-8.01320,-1.92553,0
-8.35277,3.09885,5
-8.36031,2.38191,5
-5.56826,-6.32982,1
0.81255,9.37275,5
-0.56722,10.18498,7
6.73110,4.57357,8
-4.38964,8.01039,7
-3.50547,6.26370,5
-0.59298,-6.38280,3
5.66173,-3.48769,6
5.37645,0.84545,4
-3.61037,-1.54113,0
10.84847,-1.06054,4
4.89371,-7.57218,0
-7.87325,1.53413,6
3.69344,-6.44635,0
10.29395,-1.27820,2
-2.06211,11.31072,5
-8.98436,2.82922,5
-5.22739,-4.72274,1
7.99301,0.72189,2
-0.84081,-4.90549,0
2.10895,9.94789,9
-6.96027,-6.39306,3
-5.60852,6.07700,7
0.44163,9.18523,8
6.35623,-5.48196,6
4.26712,7.36651,8
-1.98671,-6.67979,3
-5.41030,0.62335,4
-7.17050,3.32318,7
-6.75396,0.09296,0
-7.06982,6.57107,7
3.92177,-7.58219,4
-3.00709,3.75161,8
-1.46054,0.90066,0
0.35337,-9.04873,3
4.66255,-5.95853,4
2.93259,-1.45562,4
2.25968,-9.29459,3
9.60024,-4.19305,4
-10.55938,-2.74778,9
3.49648,-9.49059,0
-1.46785,2.78759,6
0.30106,-3.82468,4
-1.34575,5.89793,9
-5.06973,-7.47991,1
-0.24664,5.01214,8
-5.84252,-2.63290,1
-3.25390,7.60757,7
5.93585,8.19611,5
-8.75374,4.70061,5
1.60060,0.43916,6
1.99938,-9.31859,0
-4.93298,1.52528,2
-3.78190,-6.03019,1
7.76913,-7.46200,0
-5.54734,3.99926,5
8.83489,-0.19061,4
1.61202,-5.00526,0
2.08190,-7.19236,0
10.70694,0.64928,6
-5.81802,6.05523,7
-0.68069,4.59193,5
3.55959,-7.63196,0
1.32953,-3.31634,3
-4.11426,5.62184,5
1.65445,8.96342,9
-4.56967,1.64193,6
6.27728,3.02363,8
6.41460,-3.02914,0
6.80413,-7.08020,6
3.41059,-7.02140,4
-1.29230,-2.14257,6
5.88782,-0.32112,2
-1.26134,6.00814,9
0.11965,-7.14923,6
-5.82834,6.79895,7
-5.16056,7.03562,7
-5.08651,-4.65591,1
9.31521,2.35750,4
10.09925,-1.00599,2
6.90000,-8.28102,6
-6.54229,2.94447,5
2.16031,-7.64225,3
8.23308,7.14346,9
1.91502,-10.37378,9
6.14870,5.57435,8
-3.91197,2.94546,8
5.50385,-7.39018,3
-1.56813,-3.23870,0
7.71584,-4.91832,2
5.74763,-1.89594,4
-0.69090,0.28025,6
-0.28657,0.67096,6
-3.94955,-3.50169,3
5.94825,0.91171,2
-0.67253,-8.96459,3
-4.18260,5.03434,5
11.31766,-3.41923,4
0.09863,8.22393,9
-2.32834,-4.15540,3
10.31368,2.13781,4
-7.80657,3.17866,7
-6.23284,5.05615,7
5.62118,-3.90792,0
4.90265,-6.79014,3
-9.32633,-2.72238,5
-5.00802,4.61418,5
1.73702,1.17653,6
5.04143,-1.86494,0
-9.25920,2.80124,5
-2.10395,8.36130,9
-1.72424,0.26994,6
0.77982,-8.37933,3
-1.03956,7.68655,7
-2.64842,6.60405,5
-3.53060,-9.27589,1
1.44693,5.96417,9
5.14705,6.04238,8
-0.98973,1.74540,8
6.59854,6.31619,9
-0.45507,6.01414,9
5.92770,-1.32714,2
-5.82135,3.44536,7
4.22039,-0.58770,2
-0.27873,1.12399,2
2.15523,-9.24699,3
2.99782,4.77896,8
-4.15695,7.52002,7
8.63985,-2.53111,6
6.55134,0.60220,4
-8.39062,5.74115,5
8.93905,-1.04422,4
-7.68785,-1.15757,3
6.43301,-2.40279,6
-6.03285,-2.23662,1
6.64393,-5.41298,4
5.33390,9.97305,9
-1.70181,-9.29870,3
-5.72480,-7.72601,1
-2.04791,-0.12272,6
-8.95601,2.17435,5
-4.74142,-0.86682,0
-1.02211,7.17666,5
-5.88675,4.72426,7
-9.77664,0.77388,5
5.41739,0.90787,2
-2.52252,-7.84449,3
-4.28350,-5.94670,3
-1.38129,5.98195,9
-0.61322,-1.45782,6
-3.37847,-4.48778,3
-4.41802,1.06055,6
3.27656,-5.90299,0
3.95356,1.57240,4
-3.62029,8.69741,5
0.21239,-3.60528,0
6.69773,-3.44704,4
-3.92261,7.82488,9
4.96961,-2.59878,4
7.59078,-7.95815,6
0.64207,-9.87306,3
9.01766,-4.80200,6
-2.31361,8.95209,7
3.06426,-7.57260,0
7.75300,-1.43940,2
-5.13217,-5.74266,1
-4.48932,-5.86648,1
3.69923,-6.13220,4
4.89056,-0.56692,4
7.16109,2.69748,8
-4.71589,7.66904,5
-0.83111,7.53404,9
-3.89004,-1.24667,0
1.68938,-4.76094,1
